,name,time,tweet,Source,Likes,RTs,Localization
693,Danielle Leme🇧🇷,2022-11-11 00:03:34+00:00,"@HelioFerro1 @ciro_nogueira O problema está na educação do Brasil, não sabem interpretar uma frase 😏",Twitter for iPhone,0,0,"Sorocaba, Brasil"
694,FFranco ★彡,2022-11-11 00:03:33+00:00,@ciro_nogueira Golaço do Botafogo,Twitter for Android,0,0,Brasil
695,Kelly Sena,2022-11-11 00:03:33+00:00,@ciro_nogueira Facista não acredito nele falso,Twitter for Android,0,0,Kelly
696,Cesare Lombroso 123,2022-11-11 00:03:28+00:00,"@HelioFerro1 @ciro_nogueira Vcs são lunáticos! 😂😂😂
Mas continuem….continuem até 2026…vcs têm rendido ótimos memes desde q LULA GANHOU!!",Twitter for iPhone,1,0,
697,Rodrigo Beltrão 🇧🇷1️⃣3️⃣🚩,2022-11-11 00:03:27+00:00,@ciro_nogueira Vai chorar 😭 na cama 🛏️ que é lugar quente 🌡️,Twitter for Android,0,0,"Volta Redonda, RJ"
698,Euclides,2022-11-11 00:03:25+00:00,"Jura que a galera que engoliu Ernesto Araujo, Damares, Weintraub, Milton Ribeiro, Onix, Ciro Nogueira, astronauta,… https://t.co/HYFreBb5UM",Twitter for iPhone,0,0,"Maceió, Brasil"
699,GatoJr,2022-11-11 00:03:24+00:00,"@ciro_nogueira .
""Inacreditável""?! Tudo é inacreditável, a única ""coisa crível"" é o Executivo!
.",Twitter Web App,0,0,
700,Alan Diego,2022-11-11 00:03:22+00:00,@ciro_nogueira Inacreditável ver o senado e a câmara dos deputados de braços cruzados,Twitter for Android,6,0,
701,Maria das Graças,2022-11-11 00:03:19+00:00,"@viniciuscfp82 @ciro_nogueira Tic tac, também!",Twitter for Android,0,0,
702,marilia cattel🇧🇷2️⃣2️⃣🇧🇷,2022-11-11 00:03:18+00:00,@ciro_nogueira O Cabral,Twitter for Android,0,0,"São Paulo, Brasil"
703,E.D.U,2022-11-11 00:03:17+00:00,@ciro_nogueira Humilhante ladrões debochando do exército,Twitter Web App,0,0,World
704,André Maciel,2022-11-11 00:03:09+00:00,"@ciro_nogueira Ordo ab chao, o nine está começando a pagar a mão invisível 🇺🇸",Twitter for iPhone,0,0,
705,Leonardo Tomasi,2022-11-11 00:03:08+00:00,@viniciuscfp82 @ciro_nogueira O @fabiowoficial acabou de usar a mesma expressão...,Twitter for Android,24,1,"Rio Grande do Sul, Brasil"
706,André Nogueira,2022-11-11 00:03:04+00:00,@ciro_nogueira Lá vem o Tic tac furado de novo,Twitter for iPhone,0,0,"Curitiba, Brasil"
707,Eu,2022-11-11 00:02:59+00:00,@parolin2013 @jeffersontltv @ciro_nogueira Oy?? Sua cloroquina ñ ta vencida ñ? Olha ai a validade e volta depois! 😘,Twitter for iPhone,0,0,
708,Breno Gorgulho 🇧🇷,2022-11-11 00:02:57+00:00,"@cirogomes @andrepdt12 Ciro, você vai para a lixeira política do Brasil. Seu candidato nem assumiu e já está destru… https://t.co/T9GEfqRAG7",Twitter for Android,0,0,Brasil
709,Mariza Correia Defaveri,2022-11-11 00:02:56+00:00,@ciro_nogueira O que?,Twitter for Android,0,0,"Campos dos Goytacazes, Brasil"
710,Edson Leite,2022-11-11 00:02:55+00:00,"@ciro_nogueira O PT te convidou pra fazer parte do governo deles ,isso não será novidade.",Twitter for Android,0,0,
711,Crisbianca,2022-11-11 00:02:54+00:00,@ciro_nogueira Só conseguimos desvendar mensagens do presidente. Então de a notícia completa por favor,Twitter for Android,0,0,
712,Marcelo Matos de Souza,2022-11-11 00:02:48+00:00,"@ciro_nogueira Muito inacreditável, mas voltaram a cena do crime com todos e quem nem participarm, sifud%%%",Twitter for Android,0,0,Palhoça Santa e Bela Catarina.
713,Alan,2022-11-11 00:02:47+00:00,@oliveiramgm @ciro_nogueira Aproveita e tira o lixo dos canteiros.,Twitter for Android,0,0,
714,Genildo Oliveira,2022-11-11 00:02:47+00:00,@ciro_nogueira O que ?,Twitter for Android,0,0,
715,O choro é livre e a praça é nossa,2022-11-11 00:02:44+00:00,"@ciro_nogueira Tá querendo milho deputado 
Meu estou de saco cheio desses deputados de Twitter que só querem engaja… https://t.co/3dTy9Wn4uK",Twitter for Android,2,0,
716,Jose ADILSON De Castro,2022-11-11 00:02:41+00:00,"@ciro_nogueira Tic tac
Inacreditável mesmo....",Twitter for Android,1,0,
717,Junior.nobre!! Intervenção Federal !!!!,2022-11-11 00:02:41+00:00,@saritacoelho @ciro_nogueira O queeeeeeeeeeee????,Twitter for Android,0,0,ABC !!!!!
718,Donato Pinho,2022-11-11 00:02:39+00:00,@ciro_nogueira Tic Tac ainda está funcionando?,Twitter for iPhone,0,0,
719,tatiana,2022-11-11 00:02:37+00:00,@ciro_nogueira O que me impressiona é que fica tudo por isso mesmo!!!!,Twitter for iPhone,0,0,
720,BINO 747,2022-11-11 00:02:37+00:00,@ciro_nogueira #Inacreditável SÃO VOCÊS TIC TAC QUE VENHA LOGO 2023,Twitter for Android,1,0,
721,ExtraordinárioDemais,2022-11-11 00:02:34+00:00,"@silvionavarro Quem teve Ernesto Araujo, Damares, Weintraub, Milton Ribeiro, Onix, Ciro Nogueira, astronauta, Salle… https://t.co/XuufiAr9kt",Twitter Web App,3,0,
722,André Gallo,2022-11-11 00:02:26+00:00,@ciro_nogueira Pqp era o tal do Tic Tac agora e inacreditável,Twitter for Android,0,0,
723,Genilda Marques,2022-11-11 00:02:22+00:00,@ciro_nogueira Decifrando a charada: Vão implantar o voto auDITÁVEL.,Twitter for iPhone,0,0,"São Paulo, Brasil"
724,Eu,2022-11-11 00:02:17+00:00,@JOSSIME78335624 @DeusJes00701090 @ciro_nogueira Hahahahahahhah mas o presidente e futuro presidiário ainda é o Boz… https://t.co/1WN6RMEHm7,Twitter for iPhone,0,0,
725,Danylo Silva,2022-11-11 00:02:13+00:00,@ciro_nogueira Inacreditável o tanto que vc mentiu para o gado kkkk,Twitter for iPhone,0,0,"Sacramento, Brasil"
726,Sonia,2022-11-11 00:02:12+00:00,"@ciro_nogueira O que é inacreditável? 
Não há NADA que possa ser inacreditável que venha de Brasília. 
Aí, tudo é p… https://t.co/ZUefsPoNFL",Twitter for iPad,1,0,
727,Alan,2022-11-11 00:02:11+00:00,"@t_wellausen @ciro_nogueira O barco já afundou faz tempo, cai na real.",Twitter for Android,0,0,
728,Daniela Nunes 2️⃣2️⃣,2022-11-11 00:02:03+00:00,@VeraTor61676200 @ciro_nogueira Deram corda… 😂,Twitter for iPhone,8,0,"Florianópolis, Brasil"
729,Junior Barcellos Oficial,2022-11-11 00:01:58+00:00,"@ciro_nogueira Pena que essa ""democracia"" não faz cegos enxergarem, mudos falarem e surdos ouvirem. Mas faz milagre… https://t.co/fOE1DWMCnr",Twitter for Android,2,1,"Rio de Janeiro, Brasil"
730,ribeirobastos,2022-11-11 00:01:54+00:00,@ciro_nogueira Tic tac pode já ir se acostumando!,Twitter for Android,0,0,Ipatinga MG  Brasil
731,Antonio Carlos Oliveira Evangelista,2022-11-11 00:01:53+00:00,@ciro_nogueira Também acho https://t.co/HTIxr9I2gJ,Twitter for Android,82,45,"Salvador, Brasil"
732,Alexandre o Grande Ditador,2022-11-11 00:01:49+00:00,@ciro_nogueira Calma jovem!! https://t.co/xWUY1diVMo,Twitter for Android,0,0,Brasil
733,Felipe Tanure,2022-11-11 00:01:49+00:00,@ciro_nogueira Vamos barrar essa PEC do fim do mundo ai doutor????  ajuda nos ai,Twitter Web App,0,0,
734,Pedro Paulo,2022-11-11 00:01:44+00:00,"@ciro_nogueira Você não fez qualquer esforço para que o governo ganhasse alguns votos no Pi, simplesmente entregou… https://t.co/U0YKZGXYNz",Twitter Web App,134,6,
735,Luciana Brizuena,2022-11-11 00:01:42+00:00,@ciro_nogueira E aí tic tac qual a nova? Pq a última foi péssima para os brasileiros,Twitter Web App,0,0,
736,Marcel Batissoco,2022-11-11 00:01:40+00:00,"@ciro_nogueira Tá bom Mestre dos Magos, qual a saída para fugir do Vingador!",Twitter Web App,0,0,Brasil
737,Robson Mendes,2022-11-11 00:01:37+00:00,"@ciro_nogueira Inacreditável, vamos ser governados por um ex-presidiário. Complicado viu",Twitter for iPhone,0,0,Brasil
738,Brasil MA,2022-11-11 00:01:32+00:00,@ciro_nogueira Esse Ciro não atitude de homem... brinca com o sentimento do povo... se não pode falar não fique com essa nigrinhagem...,Twitter Web App,0,0,
739,Lana. Lana,2022-11-11 00:01:32+00:00,@ciro_nogueira Orçamento secreto também acho. Mas o mercado não. Inacreditável!,Twitter for Android,1,1,"Pará, Brasil"
740,Fatos Reais,2022-11-11 00:01:30+00:00,@ciro_nogueira Lá vem ele jogar pra torcida,Twitter for iPhone,0,0,
741,Cesare Lombroso 123,2022-11-11 00:01:24+00:00,@Atualizabrasil2 @ciro_nogueira O povo não! Só uns otários desocupados e antidemocrático!,Twitter for iPhone,0,0,
742,Dácio Santos 🇧🇷🇧🇷,2022-11-11 00:01:24+00:00,@ciro_nogueira Dou 6 meses pra vc andar de mãos dadas com o PT,Twitter for iPhone,6,1,
743,Hudson,2022-11-11 00:01:19+00:00,"Gente na boa, cadê Ciro Gomes? https://t.co/vWcM4cOQxH",Twitter for Android,0,0,
744,Adriana Proença Barbosa,2022-11-11 00:01:17+00:00,@ciro_nogueira Bom ou ruim?,Twitter for Android,0,0,
745,Luiz Cristiano Uchoa,2022-11-11 00:01:11+00:00,@RenatoTaroco Olha o Twitter do ministro da casa cívil Ciro Nogueira,Twitter for Android,0,0,"Pouso Alegre, Brasil"
746,Eu,2022-11-11 00:01:10+00:00,@JOSSIME78335624 @DeusJes00701090 @ciro_nogueira Ai q bonitinha sua foto de família!! Achou seu pai depois das elei… https://t.co/mweIPpmx4X,Twitter for iPhone,0,0,
747,Vanessa Mara🇧🇷 #bolsonaroreeleito,2022-11-11 00:01:08+00:00,@ciro_nogueira O que a companhia do lula e o senhor lá todo sorridente,Twitter for Android,0,0,
748,Rosana Pires,2022-11-11 00:01:05+00:00,@ciro_nogueira Não comece que você não acertou uma. Nos poupe e se poupe.,Twitter for Android,0,0,
749,Luiz Carlos Pedroso Júnior 🇧🇷,2022-11-11 00:01:05+00:00,@ciro_nogueira O relógio estragou? 😑,Twitter Web App,1,1,"Miguelópolis, Brasil"
750,🇧🇷🇧🇷Mônica Patriota🇧🇷🇧🇷,2022-11-11 00:01:04+00:00,"@ciro_nogueira Depois que eu vi os prints daquela conversa de uma jornalista da CNN citando o seu nome, não consigo… https://t.co/YHoHx66orC",Twitter for Android,0,0,
751,arnaldo comar,2022-11-11 00:01:01+00:00,@ciro_nogueira Mais um tic tac??,Twitter for iPhone,0,0,
752,Queiroz,2022-11-11 00:01:01+00:00,"@ciro_nogueira O @fabiowoficial postou a mesma coisa hoje a TARDE, o que será que isso significa?
Aguardemos cenas… https://t.co/8ISD4gcpRc",Twitter for Android,0,0,
753,Edelson Leobas,2022-11-11 00:01:00+00:00,@ciro_nogueira Seria algo relacionado a essa foto? https://t.co/ga21TYROiG,Twitter for Android,4,0,
754,Diney Albuquerque,2022-11-11 00:00:58+00:00,@ciro_nogueira Faz o L,Twitter for Android,0,0,
755,Deivid Eduardo,2022-11-11 00:00:58+00:00,@ciro_nogueira Parece Filme de terror.,Twitter for Android,0,0,
756,Felipe 🇧🇷,2022-11-11 00:00:49+00:00,"@ciro_nogueira A classe política e os militares precisa parar o barba ,ele vai afundar o país!",Twitter for Android,1,0,"Rio de Janeiro, Brasil"
757,Alexandre Ortigosa,2022-11-11 00:00:45+00:00,@ciro_nogueira Pra cima deles Ciro! 🇧🇷,Twitter for Android,0,0,Bauru
758,Patricia Oliveira,2022-11-11 00:00:44+00:00,@ciro_nogueira Tbm acho isso inacreditável! https://t.co/yA04nWz0lV,Twitter for iPhone,2,0,"Rio de Janeiro, Brasil"
759,Kreisler Sena,2022-11-11 00:00:41+00:00,@magnusgoulart @ciro_nogueira +3 e cai no INSS,Twitter for iPhone,7,1,
760,Nilson,2022-11-11 00:00:38+00:00,@ciro_nogueira Vai falar da onca beber agua de novo?,Twitter for Android,0,0,
761,Faz o L,2022-11-11 00:00:35+00:00,@ciro_nogueira Mano vcs dão bola pra esse oportunista!?já estava todo de arreganho com o pite louco pra sentar no c… https://t.co/aX9xz7NYFE,Twitter for Android,0,0,
762,Julia,2022-11-11 00:00:32+00:00,@ciro_nogueira Como assim gente? Fale mais sobre isso 🙏,Twitter for iPhone,0,0,
763,heroi,2022-11-11 00:00:22+00:00,"@ciro_nogueira Ciro ciro... se oriente bem e fique do lado certo  🇧🇷🇧🇷🇧🇷🇧🇷
A tempestade esta chegando! https://t.co/pm7njHgKS3",Twitter for Android,0,0,
764,2️⃣2️⃣ Nádia Baptistella 🇧🇷🇧🇷🇧🇷🇧🇷,2022-11-11 00:00:20+00:00,@ciro_nogueira É  inacreditável? Vão fazer alguma coisa ou ficar no Tic tac?,Twitter for Android,4,0,
765,sergio,2022-11-11 00:00:15+00:00,@ciro_nogueira Inacreditável! https://t.co/X9VvddgYIx,Twitter for Android,0,0,"Maceió, Brasil"
766,Antonio Donato F,2022-11-11 00:00:14+00:00,@ciro_nogueira Da para completar o raciocínio para acompanharmos?,Twitter for iPhone,0,0,
767,Marcia Lile,2022-11-11 00:00:09+00:00,@ciro_nogueira 🙄🙄🙄 uma desgraça,Twitter for iPhone,0,0,"São Paulo, Brasil"
768,Mirani,2022-11-11 00:00:09+00:00,@ciro_nogueira O que? Que o 🦑🐀 é um irresponsável!?!? https://t.co/JB9bSnZyKU,Twitter for Android,2,1,"Paragominas, Brasil"
769,MariaNSV 🇧🇷22,2022-11-11 00:00:09+00:00,"@ciro_nogueira Sim, inacreditável o senado continuar 😴😴😴😴 https://t.co/uelbgzyD6b",Twitter for Android,0,0,
770,marcelo noventa,2022-11-11 00:00:07+00:00,@ciro_nogueira Quebrou o relógio?,Twitter for Android,1,1,
771,Elisa Maria,2022-11-11 00:00:07+00:00,@ciro_nogueira Pelo menos mudou não é mais tic tac.,Twitter for Android,0,0,
772,fenando lucena,2022-11-11 00:00:03+00:00,@ciro_nogueira Não e um pronunciamento que Bolsonaro fez .vim um vídeo Aki no watts mi mandaram tou tentando verificar a veracidade,Twitter for Android,0,0,
773,Calab Cardoso,2022-11-11 00:00:02+00:00,@ciro_nogueira Ciro espero que vc não ve@ha trair o capitão,Twitter for iPhone,0,0,
774,O MundoNews Digital,2022-11-11 00:00:01+00:00,"@geraldoalckmin @LulaOficial Jura que a galera que engoliu Ernesto Araujo, Damares, Weintraub, Milton Ribeiro, Onix… https://t.co/diK7kKoqRl",Twitter for Android,0,0,"Telêmaco Borba,Pr"
775,Martinho Pontes,2022-11-10 23:59:58+00:00,"@TerraBrasilnot Tebet, Alkimin, Thronicke, Ciro, Globo Band, Datena e o mercado financeiro. Vão perder muito dinheiro e ferraram o país.",Twitter for Android,0,0,"Ananindeua, Brasil"
776,Deus Família Pátria,2022-11-10 23:59:54+00:00,@ciro_nogueira Ta na hora das charadas?,Twitter for Android,0,0,
777,Normal 🇧🇷22 📐📏🐐,2022-11-10 23:59:52+00:00,@ciro_nogueira Estamos de olho em suas ações.,Twitter for Android,0,0,
778,Eu,2022-11-10 23:59:51+00:00,@parolin2013 @DeusJes00701090 @ciro_nogueira Quem foi convidado pra Cop 27? Quem recebeu as maiores homenagens dos… https://t.co/1ao5i0puzP,Twitter for iPhone,0,0,
779,Gilson Maia,2022-11-10 23:59:51+00:00,@ciro_nogueira Não vai colocar o tic tac kkkkkkkk,Twitter for Android,0,0,
780,José Perides,2022-11-10 23:59:43+00:00,@ciro_nogueira Isso é o q? Tic tac,Twitter for Android,0,0,"Santos, Brasil"
781,SoLorenzon🇧🇷🇧🇷🇧🇷,2022-11-10 23:59:43+00:00,@andrezinhoxote @ciro_nogueira Pérsio Árida também já vazou,Twitter Web App,6,0,Mundo de Narnia SL
782,Fran Moraes,2022-11-10 23:59:42+00:00,@ciro_nogueira Isso aqui é inacreditável https://t.co/y3zviyqUnb,Twitter for iPhone,0,0,"Santa Catarina, Brasil"
783,ELZINHO SHOW Voz e Violão,2022-11-10 23:59:40+00:00,@ciro_nogueira O loola desagradar o mercado ?,Twitter for Android,0,0,
784,roberto,2022-11-10 23:59:38+00:00,@k4c3t3 @jeffersontltv @ciro_nogueira a merda vai passar nas suas costas otario. os bacanas  que fizeram o L como o… https://t.co/KtoPkbZEKp,Twitter Web App,2,0,
785,BINO 747,2022-11-10 23:59:37+00:00,@ciro_nogueira POBRE NÃO SABE O #PODER QUE TEM. https://t.co/ZG13NQnwQF,Twitter for Android,1,0,
786,Jackeline Masson 🇧🇷🇮🇱,2022-11-10 23:59:35+00:00,@ciro_nogueira Abre o jogo.,Twitter for Android,0,0,
787,William Murilha,2022-11-10 23:59:34+00:00,@ciro_nogueira Eu sei que no governo lula vc vai encher o rabo de dinheiro mas a vida é passageira e num futuro pró… https://t.co/8DGiX5wKek,Twitter for Android,0,0,.
788,Antonio,2022-11-10 23:59:34+00:00,@ciro_nogueira Que nada! O governo de vô es tá deixando um rombo financeiro gigante e o povo na miséria. Esse q é o legado de vcs.,Twitter for Android,2,0,"Brasília, Brasil"
789,Maria Aspasia,2022-11-10 23:59:18+00:00,@ciro_nogueira Não podemos admitir que Loola destrua o Brasil https://t.co/ak4hSFjVlO,Twitter for iPhone,99,22,
790,Edvaldo Ferreira,2022-11-10 23:59:18+00:00,"@cirogomes Por isso que Ciro nunca será presidente. 
Falta posição de qualquer natureza.",Twitter for Android,0,0,"Rio de Janeiro, Brasil"
791,Danilo Rangel Fernandes,2022-11-10 23:59:17+00:00,@ciro_nogueira Sergio Cabral ser solto? Kkkk tic tac tic tac,Twitter Web App,0,0,
792,Avantedireita1,2022-11-10 23:59:17+00:00,"@ciro_nogueira Vai lá seu ciro, apoia bebum cachaceiro, teu calo vai apertar mais ainda.. pior que a Dilma",Twitter for Android,0,0,
793,Marli Nogueira,2022-11-10 23:59:10+00:00,@ciro_nogueira Inacreditável o quê? Respondi aí?,Twitter for Android,0,0,
794,Ulla,2022-11-10 23:59:07+00:00,@ciro_nogueira Como o ladrão sem tomar posse já prejudica a economia do país né.,Twitter for iPhone,0,0,
795,Paulinho *️⃣,2022-11-10 23:58:59+00:00,@ciro_nogueira Tem tanta coisa......,Twitter Web App,0,0, 
796,Pedro Paulo,2022-11-10 23:58:57+00:00,"@ciro_nogueira Sou piauiense, sou bolsonarista ferrenho, mas nunca acreditei que vc seria uma boa peça no governo do presidente Bolsonaro.",Twitter Web App,160,5,
797,Cørđeiř0 ĄČ,2022-11-10 23:58:52+00:00,@ciro_nogueira E lá vamos nós @JoaquinTeixeira,Twitter for iPhone,0,0,Brasil
798,william alves✝️📜🔨🇧🇷🥛🎸⚫🔴,2022-11-10 23:58:50+00:00,@ciro_nogueira Já pode Tic tac tic tac ou não?,Twitter for Android,0,0,Fortaleza-CE
799,Dep. Márcio Gualberto,2022-11-10 23:58:45+00:00,@ciro_nogueira O que aconteceu? O que é inacreditável?,Twitter for Android,19,1,"Rio de Janeiro, Brasil"
800,Cah 🇧🇷🇦🇷🫶🏻,2022-11-10 23:58:34+00:00,@ciro_nogueira Espero que agora você acorde,Twitter Web App,0,0,
801,Xico 🏜️🇧🇷,2022-11-10 23:58:34+00:00,"E adaptando o princípio da Bela Gil @belagil: você pode substituir o Zema por Ciro...
Fiz isso.",Twitter for Android,0,0,"Natal, Brasil"
802,C.Gevaerd,2022-11-10 23:58:33+00:00,@ciro_nogueira Ou fala ou fica quieto! O povo sofrendo aqui e tem que desvendar mistério.,Twitter for Android,1,0,SC
803,Oriac Olecram,2022-11-10 23:58:30+00:00,"@ciro_nogueira @ciro_nogueira oh cara pálida estamos nas ruas há dias e você vem com charadinha essas horas ,oh Cirão seja claro meu velho",Twitter for Android,0,0,
804,Sinvaldo Teles,2022-11-10 23:58:30+00:00,"@ciro_nogueira Me tira uma dúvida aqui, vc é mesmo o “ouvido” de Morais? 🤔🤔🤔",Twitter for iPhone,0,0,
805,Alan,2022-11-10 23:58:30+00:00,@jcoliveira13 @ciro_nogueira Se você quiser eu pago até o uber para o aeroporto.,Twitter for Android,0,0,
806,Lucia salete Fioreze,2022-11-10 23:58:29+00:00,"@ciro_nogueira Meu Deus do céu,fale que não aguento mais essa angústia",Twitter for iPhone,0,0,
807,JOSÉ SIMÕES,2022-11-10 23:58:28+00:00,@k4c3t3 @DeusJes00701090 @ciro_nogueira Faz o L! https://t.co/RADKWjyfrN,Twitter for Android,0,0,
808,Estefania Monteiro Alves Monteiro peixoto,2022-11-10 23:58:28+00:00,@ciro_nogueira Deixa o Lula falar mais!,Twitter for Android,0,0,Portugal
809,Ricardo robson1,2022-11-10 23:58:13+00:00,"Qual é @ciro_nogueira faz isso não amigo,eu já estou no Rivotril! https://t.co/OGQCsIwUsX",Twitter for Android,0,0,
810,Glauce Martins,2022-11-10 23:58:12+00:00,@ciro_nogueira A quais atrocidades que estamos vivendo que é inacreditável?,Twitter for iPhone,0,0,"Várzea, Recife"
811,LiaFerrari,2022-11-10 23:58:12+00:00,@lia_liaa22 @ciro_nogueira Fala chará!! 🇧🇷🇧🇷,Twitter for Android,0,0,"Balneário Camboriú, Brasil"
812,Paulo Marcos 🇧🇷,2022-11-10 23:58:06+00:00,"@ciro_nogueira Faz um TIC-TAC aí, palhaço fanfarrão!",Twitter for Android,0,0,"Rio de Janeiro, Brasil"
813,Glayson Castro,2022-11-10 23:58:05+00:00,"@ciro_nogueira E ai, vão dar esse cheque em branco? Estamos de olho",Twitter for Android,0,0,
814,O Augusto,2022-11-10 23:58:05+00:00,@gxmcdg tu tá no mundo que o ciro venceu a eleição e eu que tô viajando ...,Twitter Web App,0,0,Piauí
815,Sergio,2022-11-10 23:58:03+00:00,@ciro_nogueira Já estou com saudades do Paulo Guedes. https://t.co/fItHWk9KAZ,Twitter for Android,13,4,"Porto Feliz, Brasil"
816,JC Junho,2022-11-10 23:57:53+00:00,@ciro_nogueira Esqueceu do TIC TAC TIC TAC?,Twitter for Android,0,0,
817,Sandra,2022-11-10 23:57:52+00:00,"@ciro_nogueira Essa fala combinada tá manjada demais!🥴🥴
Já limparam as gavetas?O último apaga a luz!😁 https://t.co/g7zzr4Y5on",Twitter for Android,0,0,
818,Zilmario Tenório 🦌,2022-11-10 23:57:51+00:00,"@jeffersontltv @ciro_nogueira L
Vocês atribuem a culpa de tudo ao Lula. Kkkkk piada.",Twitter for Android,0,0,
819,JCA,2022-11-10 23:57:50+00:00,@ciro_nogueira Inacreditável era o TIC TAC,Twitter Web App,0,0,
820,Ton Santos,2022-11-10 23:57:49+00:00,"@ciro_nogueira Realmente inacreditável a surra que o Alexandre está dando em todos vcs...
https://t.co/dAGxms1ybc",Twitter for Android,1,1,"Belo Horizonte, Brasil"
821,dalmi,2022-11-10 23:57:49+00:00,@Laura952004 Necesito esto para Ciro https://t.co/Eg3KLkrvXa,Twitter for Android,1,0,"San Juan, Argentina"
822,simatos,2022-11-10 23:57:48+00:00,@ciro_nogueira Conta pra nós ministro??,Twitter for Android,0,0,
823,Brandon,2022-11-10 23:57:47+00:00,@ciro_nogueira Togados terroristas mandando no Brasil inacreditável,Twitter for iPhone,0,0,
824,JOSÉ SIMÕES,2022-11-10 23:57:41+00:00,@k4c3t3 @DeusJes00701090 @ciro_nogueira Olha eu te alimentando. Viu que eu sou bonzinho! https://t.co/m5y6mcCQSw,Twitter for Android,0,0,
825,Eu,2022-11-10 23:57:38+00:00,"@DeusJes00701090 @JOSSIME78335624 @ciro_nogueira Hahahhhahahahahah interferência no mugido, quero dizer… comunicaçã… https://t.co/2x88Y9IUA4",Twitter for iPhone,0,0,
826,Douglas Mac Arthur,2022-11-10 23:57:36+00:00,@ciro_nogueira Simplesmente isso! Putz!,Twitter for iPhone,0,0,"Belo Horizonte, Brasil"
827,"Sou pobre,mas sou limpinha .22",2022-11-10 23:57:32+00:00,@ciro_nogueira Começou aquela bobeira de tic tac de novo 🙄,Twitter for Android,0,0,
828,Edson José,2022-11-10 23:57:26+00:00,"@o_antagonista Apartir de janeiro sem a cobertura de Augusto Aras, o Brasil conhecerá a verdadeira Índole do presid… https://t.co/7akeSOl8Bh",Twitter for Android,3,0,"Maceió, Alagoas, Br"
829,Carlos RAMOS,2022-11-10 23:57:25+00:00,@ciro_nogueira @JoaquinTeixeira posta aí o tic tac 🤣,Twitter for Android,0,0,
830,Weider Santos,2022-11-10 23:57:24+00:00,@ciro_nogueira O que?,Twitter for Android,0,0,Mineiros GO
831,Marcelo Cardozo,2022-11-10 23:57:24+00:00,@ciro_nogueira Tá vivo Ministro ?,Twitter for Android,0,0,
832,David,2022-11-10 23:57:21+00:00,"@azeitona @RobertoMidia @UOLNoticias Pelamor, o cara nunca leu a CF tampouco sabe das diferentes competencias distr… https://t.co/byWZJrB7iy",Twitter for iPhone,0,0,
833,Magnum Oliveira,2022-11-10 23:57:21+00:00,"@ciro_nogueira Depende de vocês, ministro. A rua a gente resolve.",Twitter for Android,0,0,"São Gonçalo, Brasil"
834,BlankaGamerBR,2022-11-10 23:57:15+00:00,"@ciro_nogueira @jn__marcos Ciro Nogueira, COMECE A ARTICULAR A OPOSIÇÃO AO MULA PELO AMOR DE D'US. NÃO QUERO VIRAR UMA VENEZUELA.",Twitter for Android,3,0,
835,Tiago Bettu 🇧🇷🚩,2022-11-10 23:57:15+00:00,@ciro_nogueira O que foi imbecil?,Twitter for Android,0,0,
836,Carlos Fontana 🇧🇷,2022-11-10 23:57:12+00:00,@ciro_nogueira Conta aí carai,Twitter for iPhone,0,0,"Vila Velha, Brasil"
837,Marcos Marques,2022-11-10 23:57:10+00:00,@ciro_nogueira Ministro estou contando aqui sem brincadeira já são 25 amigos e parentes que vão deixar o país depoi… https://t.co/f47oF4xbCw,Twitter for iPhone,0,0,
838,Cecília 🇧🇷,2022-11-10 23:57:05+00:00,@ciro_nogueira inacreditável é pouco! é um pesadelo!,Twitter Web App,0,0,Estados Unidos
839,Alan,2022-11-10 23:57:01+00:00,"@andrezinhoxote @ciro_nogueira Tenha calma, vá pra rua, continue até 31/12 KKKKKKKKKK",Twitter for Android,4,0,
840,Paulo Novais,2022-11-10 23:56:57+00:00,@ciro_nogueira Um dia essas mensagens inigmaticas iram me matar!,Twitter for Android,0,0,
841,Luis Teixeira,2022-11-10 23:56:56+00:00,@ciro_nogueira Kd o Bozo?,Twitter for iPhone,0,0,
842,Suzy,2022-11-10 23:56:54+00:00,"@ciro_nogueira Dia 1° de Janeiro chegando.tic tac,tic tac.",Twitter Web App,0,0,
843,roberto,2022-11-10 23:56:53+00:00,@k4c3t3 @DeusJes00701090 @ciro_nogueira se o seu ladrão de estimação não tivesse sido eleito com o seu voto isso nã… https://t.co/f7nKukS7GG,Twitter Web App,1,0,
844,ShiryuBolado - BJJ - 🅲🆁🅵 - 🇧🇷,2022-11-10 23:56:49+00:00,@ciro_nogueira Vc é inacreditável,Twitter for iPhone,0,0,"Rio das Ostras, Brasil"
845,Maria Eufrasio,2022-11-10 23:56:48+00:00,@ciro_nogueira Seja mais específico,Twitter for iPhone,0,0,"Youngstown, OH"
846,Ronaldo,2022-11-10 23:56:48+00:00,@Rconstantino Se comporte ou eu chamo Ciro prá debater com vc!,Twitter Web App,0,0,
847,Paulo Roberto Guedes MACRO®🥊🥋🇧🇷🇮🇱,2022-11-10 23:56:48+00:00,@ciro_nogueira BORA CIRO NOGUEIRA 💥,Twitter for Android,0,0,"Porto Alegre, Brasil"
848,Catelan,2022-11-10 23:56:45+00:00,@ciro_nogueira Faz o L . . . .,Twitter for Android,0,0,"Mato Grosso do Sul, Brasil"
