,name,time,tweet,Source,Likes,RTs,Localization
129,Igor,2022-11-08 06:25:54+00:00,@CentralEleicoes 2026 tem que ser Simone Tabet,Twitter for Android,0,0,
130,Adenilson Fernandes,2022-11-08 03:37:14+00:00,@whois38430500 @GugaNoblat Se você verificar todos os presidenciáveis erraram em algumas falas nessa eleição. Eu se… https://t.co/mOrrEfWRmT,Twitter Web App,0,0,"Paraná, Brasil"
131,Mark,2022-11-08 03:00:20+00:00,"@lucasrmattar @hsegundo @o_antagonista Alckmin é médico, Tabet é da área do Agro, Haddad tem formação acadêmica. Os outros eu não sei kk",Twitter for Android,0,0,
132,Pedroˢᶜᶜᵖ,2022-11-08 01:59:05+00:00,"as vezes eu me pego pensando ""oq sera que antonio tabet esta fazendo?""",Twitter for Android,0,0,
133,Alexandre Leite,2022-11-08 01:38:11+00:00,"É tipo o tabet, no porta dos fundos que não faz uma piada engraçada há anos.

Tanta gente mais engraçada. https://t.co/jw9SIB9qHp",Twitter for Android,1,0,"São Paulo, Brasil"
134,nada é grave,2022-11-08 01:23:33+00:00,@anabiavicentcor @oliviasantana65 @jonesmanoel_PCB Mas meu anjo afirmar que tabet é de direita e que não é uma opçã… https://t.co/wmBiVi5ZHD,Twitter for iPhone,0,0,"Rio de Janeiro, Brasil"
135,Sino,2022-11-08 00:54:11+00:00,"@JanainaDoBrasil Jana... 
Ao ver o silêncio da Soraya..cujo seu vice,renomado prof. PhD nos EUA.. recebendo a visit… https://t.co/FeHIHQ4hIC",Twitter Web App,0,0,
136,Mazita 🌹,2022-11-08 00:13:16+00:00,"@CentralEleicoes Mara Luquet, Tabet... são nomes bem melhores!",Twitter for iPhone,8,0,
137,𝙩𝙤·𝙩𝙤,2022-11-08 00:07:13+00:00,"PENSEI QUE ERA ZOEIRA QUE O POVO TINHA ADOTADO A SIMONE TABET 
MAS MDS AS SAPATÃO TÃO PIRADA NELA MESMO.........",Twitter for Android,0,0,ele/dele🏳️‍🌈
138,milky🇾🇪,2022-11-08 00:01:57+00:00,"Pensando aqui em quão foda é o show da Jessie a mulher é uma potência, amo demais a Simone tabet da Inglaterra",Twitter for iPhone,0,0,"Interlagos, São Paulo"
139,case,2022-11-07 23:41:44+00:00,@anatabet @gunigri @angehache tabet zoar a qualidade do futebol até vai mas a calvice é mancada,Twitter for iPhone,1,0,Florianópolis - SC
140,klaus,2022-11-07 22:52:53+00:00,esse Antonio Tabet eh uma pica hahahahahahaha fdp https://t.co/OdbbMqV5Ir,Twitter for iPhone,1,0,"RJ, calor pra sempre ☀️"
141,nnpfeb,2022-11-07 22:30:04+00:00,"todo vez ela vem fala oq acha deixa todo mundo puto e dps q falam as coisas pra ela, vai la fica bancando de simone tabet",Twitter for Android,0,0,
142,Alex Barreto,2022-11-07 21:40:30+00:00,"@simonetebetbr @geraldoalckmin Simone Tabet,Você é a vergonha do Brasil, uma grande decepção vergonha nacional apoi… https://t.co/I65c7Eyu1e",Twitter for iPhone,0,0,
143,Pedro Cicci Carrara,2022-11-07 20:40:52+00:00,@nazavermelha @ProfetaAspereza @kalliloliveira_ Hahaha a gente só não aceita perder quando é roubado e nem para um… https://t.co/uWz7RPYD1D,Twitter for iPhone,0,0,Brasília
144,Ben Mendes fiscal de PNG falso,2022-11-07 20:11:48+00:00,o PCdoB q rebaixou tanto sua política que chegou a esse ponto de cegamente defender a Simone Tabet dessa forma? Sim… https://t.co/86DY7LHrrC,Twitter Web App,7,0,Salvador
145,Leonardo Lopes,2022-11-07 20:08:31+00:00,"A melhor entrevista do Tite, quem deu foi o Tabet hahahah https://t.co/Kehs8p168I",Twitter for Android,0,0,Vitória-ES
146,Henrique,2022-11-07 19:58:38+00:00,"Não dá, cara. A Tabet é centrão, é ruralista, foi a favor do golpe em Dilma. É só subir no palanque do Lula pra gal… https://t.co/fvoFhbu9ph",Twitter for Android,3,0,Fora Bolsonaro
147,Henrique,2022-11-07 19:57:06+00:00,@leah_toji @jonesmanoel_PCB Jamais vou babar ovo de golpista que ajudou a derrubar uma presidenta eleita pelo povo.… https://t.co/gOziRowonN,Twitter for Android,0,0,Fora Bolsonaro
148,Henrique,2022-11-07 19:54:55+00:00,"@leah_toji @jonesmanoel_PCB Isso é fanatismo. E o fanatismo é perigoso. Entre Ciro e Tabet, jamais deixaria de vota… https://t.co/mYHQdjTpUc",Twitter for Android,0,0,Fora Bolsonaro
149,Henrique,2022-11-07 19:53:38+00:00,"@leah_toji @jonesmanoel_PCB Ele tem os motivos dele. Ciro não votou em Bolsonaro, não apoiou Bolsonaro, nem em 2022… https://t.co/qNfY7DoraC",Twitter for Android,0,0,Fora Bolsonaro
150,Adenilson Fernandes,2022-11-07 19:21:07+00:00,"@fps3000 @historia_pensar É claro que eu quero o PT, pois eu sou esquerdistas poww!!!!
Eu nunca iria querer Simone… https://t.co/PDToOh3snJ",Twitter for Android,0,0,"Paraná, Brasil"
151,A.Duayer,2022-11-07 19:02:05+00:00,"Fiquei aqui pensando , em um universo paralelo, onde @simonetebetbr &amp; @antoniotabet tem uma filha chamada Tabata. T… https://t.co/EPeRxigx9b",Twitter for iPhone,6,2,"São Paulo, Brazil"
152,Mondavi Consultor vendas,2022-11-07 18:56:02+00:00,"@greicy_kelly21 @HeroisResisten_ prometeram cargo para a Tabet , mas não deram.

Faz o ""L""",Twitter for Android,10,1,
153,Bruna Cristina Goncalves,2022-11-07 18:53:46+00:00,Kkkkkkkk os caras são ótimos...adorooo Tabet https://t.co/oDoGWRZ6cI,Twitter Web App,0,0,
154,Caio S Guedes1️⃣3️⃣ 🚩,2022-11-07 18:43:15+00:00,"@LucianovieiraBR @77_frota Temos Haddad, Boulos, Freixo, inúmeras lideranças para o pleito, a Tabet vai se candidat… https://t.co/x3CPooiLH5",Twitter Web App,1,0,"Florianópolis, Brazil"
155,soobservando🇾🇪 -TorcidaQueCarregaOTime-,2022-11-07 18:37:33+00:00,@portadosfundos @antoniotabet @gtotoro_ @opedrobenevides tabet é foda de mais kkk,Twitter Web App,2,0,
156,Henrique,2022-11-07 18:36:17+00:00,"@jonesmanoel_PCB Galera tem memória curta...Ciro fez muito mais que essa mulher pro país e pra esquerda, mas como n… https://t.co/SkO8q82vLp",Twitter for Android,1,0,Fora Bolsonaro
157,samurai champloo,2022-11-07 18:12:30+00:00,"impressionante como o Tabet não decepciona nos comentários sobre futebol, você espera ele falar abobrinha e ele vai… https://t.co/EaTxCyNH26",Twitter for Android,4,0,
158,juliano barbosa de oliveira barbosa,2022-11-07 18:06:50+00:00,"@simonetebetbr @geraldoalckmin Três mal caracter aí nesse foto.
Lula trai o Brasil e roubou!
Alkimin sem comentário… https://t.co/Ca71g12nH5",Twitter for Android,0,0,
159,Neli Faria,2022-11-07 17:12:52+00:00,Tabet pode receber meu voto! Os demais nunca! https://t.co/4oaohr7a5h,Twitter for iPhone,0,0,São Paulo-Brasil
160,Neli Faria,2022-11-07 17:12:47+00:00,@joicehasselmann Tabet pode receber meu voto! Os demais nunca!,Twitter for iPhone,0,0,São Paulo-Brasil
161,Ryan Mrqs,2022-11-07 16:15:16+00:00,"@fdavilaoficial Felipe gosto de você, votei 22 nos turnos mais acho que você em 2026 deveria ser o pilar da direita… https://t.co/AAv9axjJns",Twitter Web App,4,0,
162,Gabi,2022-11-07 14:58:31+00:00,@jonesmanoel_PCB Ciro poderia estar na posição dela. Mas… ela cresceu e ele se apequenou. Nos fudemos. Agora aguent… https://t.co/oCwphK67PO,Twitter for iPhone,0,0,"Moscovo, Rússia"
163,Heisenberg,2022-11-07 14:29:43+00:00,"@portadosfundos @estevamnabote @EvelynC37101546 @RafaelInfanteEu Isso foi pro Tabet, todo mundo sabe.",Twitter for iPhone,0,0,Crespício
164,◣ ☆ ◥,2022-11-07 13:57:36+00:00,Não me falta críticas a tabet mas tbm n falta elogios pq o velha gostosa pqp,Twitter for Android,0,0,
165,Zowie London ⚡⭐️🦑,2022-11-07 12:37:00+00:00,"Motivos pq não voto na Tabet e nunca vou votar 🫠
Claro se ela ganhar em 2026 não vai ser tao ruim como Bolsonaro ma… https://t.co/Ew5wY7TTQV",Twitter for iPhone,4,0,
166,Maria Solange,2022-11-07 12:33:37+00:00,@BolsonaroSP Esse cara é um petista se chama Antonio Tabet ele esta acusando o senhor ! https://t.co/Vu0jJz0ow9,Twitter for Android,0,0,
167,Maria Solange,2022-11-07 12:18:18+00:00,@CamargoDireita Esse cara chama Antonio Tabet ele é um petista e esta falando que o Eduardo Bolsonaro é amigo pesso… https://t.co/6W1IgbhiC6,Twitter for Android,0,0,
168,Rildo Lula ✩ 13,2022-11-07 12:14:20+00:00,Postou coisas daquele coronel arrogante que perdeu pra Simone Tabet dou block sem dó. paciência zero pra fascista.,Twitter for Android,0,0,Brasil
169,victor guedes 🦬🦑,2022-11-07 11:57:27+00:00,KKKKKKKKKKKKKKK eu eu eu o tabet se fodeu https://t.co/226T2kPtg4,Twitter for iPhone,1,0,
170,SALEM O GATO CAPENGA,2022-11-07 10:44:34+00:00,A Simone tabet cantou muito https://t.co/yYm7CrMuUE,Twitter for Android,0,0,"São Luís, Brasil"
171,Rell Öf Venkle,2022-11-07 10:35:26+00:00,"@crisarcangeli Se fosse Ciro , Tabet , Thronick , qualquer um que fosse , só podia ser o Jair , né ?",Twitter for iPhone,0,0,Altamira -Para-Brasil
172,Eduardo Lima,2022-11-07 10:30:47+00:00,"Deixa eu ver se entendi: Querem que perfis que propagam sabiamente discurso de ódio, Fale News e pregam GOLPE perma… https://t.co/bUhtHRpuf9",Twitter for Android,0,0,"ÜT: -22.8765444,-43.55459"
173,ana s.,2022-11-07 10:19:36+00:00,@ArquiLe @caroltypes Antônio Tabet tuitou o endereço do instagram onde ela vende as peças que faz.,Twitter Web App,0,0,Brasil
174,SlavesOfPopBR 🎵⭐️,2022-11-07 10:06:11+00:00,"Jessie Ware Em São Paulo Para O Festival ""Primavera Sound"", Falando Sobre A Semelhança Com Simone Tabet. ✨️ Assista… https://t.co/rMfwEaNPOT",Twitter for Android,3,0,São Paulo
175,Jana Rocha,2022-11-07 06:21:10+00:00,"Antonio Tabet é vc???
selllvaaaaaa https://t.co/9Af24gdh56",Twitter Web App,1,0,"Rio de Janeiro, Brasil"
176,Misantropia Coletiva,2022-11-07 06:10:44+00:00,"@wanessaiap @PedroZaitzev @NinaMor32384940 @jonesmanoel_PCB Existe fatos e pragmatismo no que você colocou, a reali… https://t.co/OgMVOnGdlH",Twitter for Android,0,0,"Nordeste, meu país!"
177,P@ulo Holl@nd@,2022-11-07 03:21:25+00:00,"@antoniotabet Gabriel Barbosa, Tabet? Tu tás falando sério? Tu, tão coerente e consciente,queres levar G Barbosa pr… https://t.co/rUMw43U2e4",Twitter for Android,0,0,"Recife, Brasil"
178,Carolina Gentile,2022-11-07 01:52:12+00:00,@jonesmanoel_PCB Eu fico tão feliz de como a Dilma deve se sentir hoje ao olhar pra trás. A dignidade dela andando… https://t.co/Sj3OcpcIzG,Twitter for Android,427,6,"São Paulo, Brasil"
179,Gabriel Tussini,2022-11-07 00:10:14+00:00,"@antoniotabet MAS NÃO ME BLOQUEIA NÃO TABET, ESTOU EM EXTASE",Twitter for Android,0,0,"Rio de Janeiro, Brasil"
180,Juan Lopes,2022-11-07 00:09:09+00:00,"""... a Xuxa, a Sasha e o Chomsky,
a Tebet, a Tábata e o Tabet... É uma vitória de muita gente!""

https://t.co/vGlVHPQKS4",Twitter for Android,3,0,"Rio de Janeiro, Brasil"
181,Andre RJ,2022-11-06 23:49:05+00:00,"@Waguinhopinto Avisa pro babaca do Tabet que o Vasco não é time de apitinho amigo igual aquela porra do Flamengo, não...",Twitter for Android,0,0,
182,gareth 🦋,2022-11-06 23:33:48+00:00,"@carlosjordy Deveria mandar ouvir a vice de Simone Tabet. 
Pois ela tem muito para dizer sobre a morte de Celso Daniel.",Twitter for Android,0,0,Brasil
183,FORA LULA,2022-11-06 23:25:15+00:00,"@ItaloMarsinho Marcelo Adnet, Duvivier, Porchat, Casimiro, Pedro certezas, Tabet só fazem sucesso pq pagam pedágio… https://t.co/tUGqEvNRuW",Twitter for Android,1,0,"São Paulo, Brasil"
184,gareth 🦋,2022-11-06 23:09:49+00:00,"@taoquei1 Deveria interrogar a vice de Simone Tabet. 
Concordam???",Twitter for Android,0,0,Brasil
185,silly little frog,2022-11-06 22:26:58+00:00,a vez que o acm neto quase prendeu o Antônio tabet,Twitter for Android,0,0,current looking for '95 leo
186,Geógrafo sem paciência,2022-11-06 21:54:30+00:00,"O Tabet não deixa eu comentar, mas...
O Inter teria que mudar de cor. https://t.co/vZvs8rW7j8",Twitter for Android,1,0,Mundo da Lua
187,Cristiane Rehem ➰💔🌎,2022-11-06 21:17:40+00:00,"@J_LIVRES @JamilChade Eita q agora a revolução vai! É jornalista tocando música, músico fazendo música e ativismo,… https://t.co/8UTrcNcp7A",Twitter Web App,0,0,"São Paulo, Brasil "
188,Ana paula,2022-11-06 21:13:47+00:00,"@micaellek Eu adoro ler no tabet kkkk o meu é fininho e leve  e uso lente com proteção da luz azul, deve ser por is… https://t.co/SuajNwqpmJ",Twitter for iPhone,0,0,+55 53
189,juninhosaba 🇧🇷🏳️‍🌈➡️💚💛💙,2022-11-06 20:58:24+00:00,"@maragabrilli @gruairportsp Biden deixou esse povo sofre!
●Afeganistão foi invadido por Hamas!
●Hamas parabenizou o… https://t.co/FheJOwKJsU",Twitter for Android,0,0,"Natal, Brasil"
190,Marioprado84@hotmail.com,2022-11-06 20:57:51+00:00,"@Casullos @PAWM81 @cirogomes Penso eu que se neste ano em especial não era o momento de ele se ausentar, mas ficari… https://t.co/U4adck762p",Twitter for Android,0,0,"Porto Alegre, Brasil"
191,juninhosaba 🇧🇷🏳️‍🌈➡️💚💛💙,2022-11-06 20:57:51+00:00,"Biden deixou esse povo sofre!
●Afeganistão foi invadido por Hamas!
●Hamas parabenizou o Lula! Viu!
●Alias, seu part… https://t.co/15nhoR86hU",Twitter for Android,1,0,"Natal, Brasil"
192,juninhosaba 🇧🇷🏳️‍🌈➡️💚💛💙,2022-11-06 20:57:29+00:00,"@maragabrilli Biden deixou esse povo sofre!
●Afeganistão foi invadido por Hamas!
●Hamas parabenizou o Lula! Viu!
●A… https://t.co/4HMQw3FVQR",Twitter for Android,0,0,"Natal, Brasil"
193,Yet Saim🇺🇾 🏳️‍⚧️,2022-11-06 20:29:52+00:00,"@BarboBarboBarbo Tem uma teoria que o Lula morreu.
Daí oq rola.

Se eles anunciam a morte dele agora, rola uma nova… https://t.co/bS9j22nY8I",Twitter for Android,2,0,
194,Gabr13l,2022-11-06 19:51:27+00:00,"Com Alkmin, Meireles, Simone Tabet.

Todos aí unidos pelo comunismo no país graças a deus https://t.co/S2h3E0AkWx",Twitter for Android,1,0,
195,Diego Serdera,2022-11-06 19:24:05+00:00,Despedida dele tabet kkkk https://t.co/XIscqLDMfh,Twitter for Android,9,0,
196,Esporte Clube Bahia City,2022-11-06 17:03:13+00:00,@Ranking_CBF Espero que eu tenha o mesmo sucesso que o Antônio Tabet.,Twitter for Android,17,0,
197,Milena,2022-11-06 15:56:33+00:00,"Minhas crias estão nesse momento discutindo em quem os personagens  votariam. 
- Fulano votaria no bolso**** com ct… https://t.co/980A40Bu74",Twitter for Android,0,0,
198,tonin ruindade pura,2022-11-06 15:24:03+00:00,No dia q a Tabet for de esquerda eu viro um trator,Twitter for Android,0,0,
199,closer com 1⃣3⃣,2022-11-06 15:22:42+00:00,"a Tebet, a Tábata e o Tabet https://t.co/6CYal8J8Ig",Twitter for Android,0,0,"Minas Gerais, Brasil"
200,Gegê quer saber de hexa ⭐⭐⭐⭐⭐⭐,2022-11-06 13:30:02+00:00,"Que Xuxa, os vingadores, Patati Patatá, tabet e tebet, Juliette, Gil, Gilberto Gil, Chico Buarque, Bento e Anísio e… https://t.co/9iTJKihwmy",Twitter for Android,1,0,Planalcity - NY
201,Valeria Oliveira,2022-11-06 13:23:59+00:00,"@ricardocalvo62 @LygiAbreu @Rconstantino Só idiota aceita numa urna zero votos para Simone tabet primeiro turno?
TO… https://t.co/QpRdF2GjTc",Twitter for Android,1,0,
202,Lucas Weber,2022-11-06 12:37:25+00:00,"Pô, tô descendo a Timeline e 

DO NADA ENCONTRO A MINHA PRIMA NO PERFIL DO ANTÔNIO TABET

Não tem jeito, a normalid… https://t.co/4r9DypDrCj",Twitter for iPhone,5,0,Rio de Janeiro
203,Thyago Correia,2022-11-06 12:26:35+00:00,"No Brasil neofascista dos bolsonirios, todo mundo que não é fascista é comunista.
FHC, Simone Tabet, Henrique Meire… https://t.co/xAuM8AAYGT",Twitter for Android,1,0,Recife
204,𝙋𝙤𝙡𝙖𝙧𝙞𝙨🌹 🌈⃤#prefiroCiro! #ForaBolsonaro,2022-11-06 11:48:09+00:00,"@RennhoferDebora @pandaoutlier @comentadorDeFut @monark @felipeneto COM CERTEZA! Eu nem gosto do Felipe Neto, mas c… https://t.co/CBzFujnSFw",Twitter for Android,1,0,De algum lugar do Brasil
205,Priscila Krokosz,2022-11-06 11:47:34+00:00,"@Estadao @recafardo Se o Haddad ele é professor, porque ele não é o ministro da educação? Ficou a cargo da Simoni Tabet não entendi.",Twitter for Android,1,0,"Barueri, Brasil"
206,EncryptEddie,2022-11-06 07:53:02+00:00,"@monark Se você tivesse a Tabet disputando com um ladrão faria todo sentido se indignar se o ladrão ganhasse, por e… https://t.co/MfsLM9Cw7A",Twitter for Android,0,0,
207,Nick Silva,2022-11-06 05:07:18+00:00,@robert123315 @josefcesar707 @Loko0094 @Presidentrampo @winschrodinger @ricardoborelli @profpaulamarisa na minha op… https://t.co/5OYv56bWlg,Twitter for Android,0,0,
208,Enésio Belotti 💫,2022-11-06 05:06:22+00:00,"É como escreveu o Tabet:
""Ganhar roubando já é um constrangimento. Perder roubando então…"" https://t.co/o8H1mPjman",Twitter for Android,2,0,
209,Jhonny Bad Face,2022-11-06 02:46:42+00:00,"@deccache Eu entendo David,mas a classe trabalhadora ""aprovou"" o Alckmin que bateu em professoras, massacrou morado… https://t.co/5gXbjMgWRx",Twitter Web App,9,2,Brasil
210,Izabel Lima,2022-11-06 01:43:50+00:00,"@nilmoretto @aAnaBonassa O meu algoritmo tá muito louco. Antes aparecia muita coisa por ex: do Pedro doria, Daniela… https://t.co/KOR85kI8t1",Twitter for Android,1,0,Brasil 🇧🇷
211,Adriano Lima,2022-11-06 00:50:01+00:00,"@reinaldoazevedo @antoniotabet Pronto, tabet virou bolsonarista agora?",Twitter for Android,0,0,
212,Boraaa Fill 🦑 ⚫🔴,2022-11-05 22:41:21+00:00,"@GuilhermeJrg @sergioribeiro04 Ahahaha printa ae, sou block pelo Tabet desde a época que ele foi da comunicação do Fla, rs",Twitter for Android,1,0,Brasil
213,marcelo m brasil,2022-11-05 22:01:19+00:00,@brumelianebrum Estamos a 20 anos aguardando a resposta de quem matou Celso Daniel ...a vice da tabet anunciou mas… https://t.co/2snqhznj7F,Twitter for Android,8,0,"São Paulo, Brasil"
214,vespa 60 ❤🚩,2022-11-05 21:22:54+00:00,"@simonetebetbr PARABÉNS SIMONE TABET, VC É GIGANTE...👏👏👏👏❤❤❤❤❤",Twitter for Android,1,0,"São Paulo, Brasil"
215,Bete J.,2022-11-05 21:12:44+00:00,@Mleitaonetto Faltou Tabet. Ela foi fundamental.,Twitter Web App,0,0,SP
216,Ale Manoel,2022-11-05 20:36:16+00:00,"@arthurmoledoval Alguém ainda dá crédito para alguma coisa que você fala? Tá no mesmo patamar que Lula, Ciro e Simo… https://t.co/VvCOQECRbZ",Twitter for Android,0,0,"Lençóis Paulista, Brasil"
217,Líder Supremo da Revolução Separatista de Bangu,2022-11-05 19:43:29+00:00,"""A Tabet merece o ministério que quiser escolher, tem que dar o que ela quiser""",Twitter Web App,0,0,DGEI - UFRJ
218,Abençoado,2022-11-05 19:03:31+00:00,"Os 2 e mais a Simone Tabet, nunca vi essa mulher aqui no tt não. https://t.co/tp8qwXgKqc",Twitter for Android,0,0,
219,Alexandre lopes,2022-11-05 18:28:46+00:00,"Simone Tabet, é uma oportunista, sua ganância tem como objetivo mata o caráter.
Se vendeu, hoje é cúmplice do maior corrupto que o Brasil.",Twitter for iPhone,11,2,
220,Núbia Miêko 🐜🌶️☀️🍦🥑🏳️‍🌈✊🏿,2022-11-05 18:27:41+00:00,"@GregNewsHBO ""a Tebet, a Tábata e o Tabet""
🤣🤣🤣🤣🤣🤣🤣",Twitter Web App,0,0,
221,victor lucas,2022-11-05 18:24:12+00:00,@FelipeC90671500 @cassiomoreira @CarlosLupiPDT Flavio e a Tabet são puxadinhos do PT. Se queimaram. Não voto em nenhum desses.,Twitter Web App,0,0,
222,Flammarion devotee,2022-11-05 18:03:54+00:00,"@simonetebetbr Acorda para a realidade…. Olha o abismo fraudulento que vc pulou ,vai afundar com todos  adeus Tabet",Twitter for iPhone,1,0,
223,Ciranda - Alternativas Econômicas à Mineração,2022-11-05 17:44:25+00:00,"Uma frente ampla com Tebet, Tabet e Tábata...
Foi a cumieira do episódio! https://t.co/955bYS2aSN",Twitter for Android,0,0,Açailândia - Brasil - Amazônia
224,Família Teixeira 35,2022-11-05 16:30:30+00:00,@JanjaLula @itimaliasof Coloca a  Simone tabet como ministrar da educação ser não for ela quem vai fazer protesto sou eu..,Twitter for Android,1,0,
225,Marcos Sartori,2022-11-05 15:51:37+00:00,"@ojoaodovale @Henriquerr34 @CentralEleicoes Não precisa ser lulista pra compor no governo de coalizão, seguisse o exemplo da Tabet",Twitter for iPhone,0,0,"Newcastle Upon Tyne, England"
226,Cʀɪꜱ ⭐,2022-11-05 15:29:42+00:00,2026 nós estaremos ferrados. dois bostas como o tarcisio e a tabet concorrendo a presidência https://t.co/Sq09GmuQto,Twitter for Android,0,0,"BB5, justin bieber"
227,(Raffa) 𝓡𝓥⁵,2022-11-05 14:58:16+00:00,Votaria até na Tabet pra uma desgraça dessa não acontecer https://t.co/4f4mf2IUJA,Twitter for Android,2,0,Esgoto
228,Ednardo de Oliveira🚩,2022-11-05 14:19:08+00:00,"""A Tábata, a Tebet e o Tabet.""

Greg News.",Twitter for Android,6,1,
229,Véio do Rio2️⃣2️⃣🇧🇷🇾🇪|🦚|🌻|🧞‍♂️|,2022-11-05 14:00:32+00:00,"@RodrigoAlPeres @Cleonic73511121 @luizatomeofic Simone Tabet, a que chamou Lula de ladrão e agora se juntou a quadrilha kkkkkkkkkkkkkk",Twitter for Android,0,0,
230,Davi Agra,2022-11-05 13:55:10+00:00,"""a gente precisa louvar essa aliança inédita entre os VINGADORES E O MADEIRADA, o NYT e o portal CHOQUEI [...] a Te… https://t.co/qxNAH2tB4F",TweetDeck,4,1,Acre / Amazonas
231,Misantropia Coletiva,2022-11-05 13:44:48+00:00,"@indiguirado @APrimeiraVia A foi agradecer a Santa Tabet hoje?
Graças aos votos dela o Broxonaro encostou e deu está emoção na apuração!",Twitter for Android,0,0,"Nordeste, meu país!"
232,vica,2022-11-05 10:34:23+00:00,@kalliloliveira_ A Tabet. Disse num podcast que vai ser o maior do mundo.,Twitter for Android,0,0,
233,ju 🎄,2022-11-05 04:06:02+00:00,o FANDOM da soraya e simone tabet kkkkkkkk vo morre,Twitter for iPhone,0,0,55/30 📚
234,Robson souza,2022-11-05 03:22:28+00:00,@alwoit @anfabioanfibio @felipeneto Nossa como é difícil de entender hein pessoal... vcs acham mesmo que eles iam c… https://t.co/jq4Lta8bQ3,Twitter for Android,2,0,"Araraquara, Brasil"
235,Fer Pessoa,2022-11-05 02:59:50+00:00,"O greg news citando a frente ampla, Que uniu a tebet, A tabata e o tabet kkkkkkkkkkk",Twitter for Android,0,0,republica tcheca
236,Emanuel,2022-11-05 02:52:44+00:00,"@roxmo A galera votou no Lula. No LULA. Poderia ser Ciro, Tabet, sei lá... Se não for por falta de memória pode ser burrice tbm.",Twitter for Android,0,0,
237,Jorge Augusto,2022-11-05 02:02:22+00:00,"@Amandavettorazz A presidente do PT é quem msm? Tabet, Marina? Conta pra vc? Calma assanhadinha, ainda nem está mon… https://t.co/N7UeGnIhu8",Twitter Web App,0,0,
238,Diego Serdera,2022-11-05 01:34:59+00:00,@antoniotabet @flaviogomes69 Koe tabet .. as vezes os pais não tem nem maks controle ... infelizmente vivemos na er… https://t.co/ehhuR4pwl9,Twitter for Android,0,0,
239,TMD SPORTS ® ( De 🏡 ) 🔰,2022-11-05 00:00:38+00:00,"@ViniGabrielBorb @Cassito_Z Tabet bolsonaristas e de direita, nao vamos esquecer",Twitter for Android,0,0,"Fortaleza, Brasil"
240,Misantropia Coletiva,2022-11-05 00:00:16+00:00,"@twmariofialho @pocstrabalhista O foco da campanha do PT no primeiro turno, o que acabou levando votos para a Tabet… https://t.co/nGTplBaibT",Twitter for Android,0,0,"Nordeste, meu país!"
241,caio,2022-11-04 23:54:51+00:00,"@_VitorLara Até quem não se diziam ser brother, hoje são. 
Simone Tabet descascou ele nos debates, e tá pra ser min… https://t.co/aBzjmS4JZp",Twitter for iPhone,0,0,"Belo Horizonte, Brasil"
242,alan carlos,2022-11-04 23:27:07+00:00,"@algomanine @CentralEleicoes Com certeza foi maior que o da Simone tabet, né",Twitter for Android,0,0,
243,Boni Carvalho ᶜʳᶠ 🇧🇷🇺🇾🇨🇱,2022-11-04 22:57:03+00:00,@finpooo @clebinhoservice @danielganjaman Mn discordo mta coisa! Pra mim a imagem política do Ciro simplesmente der… https://t.co/TargfQsES3,Twitter for Android,1,0,"Petrópolis, Brasil"
244,Blog do Valente,2022-11-04 22:55:35+00:00,Simone Tabet passará a ser escoltada após ameaça de morte https://t.co/FKDdW4urQf,WordPress.com,0,0,Santo Antônio de Jesus Ba.
245,FeminismoEOutraPalavraPraIgualdade,2022-11-04 22:49:43+00:00,"@antoniotabet Tabet @antoniotabet, amo as apresentadoras do @CanalMyNews. Mas vc faz falta demais no… https://t.co/W9vgipgP8d",Twitter for Android,0,0,
246,𝒔𝒕𝒆 𝒎𝒊𝒍𝒍𝒔,2022-11-04 22:37:51+00:00,a blusinha com vários “T” de Tabet 🥹❤️ https://t.co/T57yUl4mk4,Twitter for iPhone,1,0,regina licks emma 
247,Mila. #GoRED,2022-11-04 21:11:35+00:00,Meu pau que eu entendo quem votou no Bolsonaro em 2018 e eu prefiro um tiro que votar na tabet me poupe professor Isaac,Twitter for Android,0,0,"Fortaleza, Brasil"
248,rosangela maria,2022-11-04 20:56:07+00:00,O que foi que a Simone Tabet disse? https://t.co/tc7bfEYJsq,Twitter Web App,4,1,São Paulo
249,maria curie,2022-11-04 20:45:50+00:00,eu acho engraçado que o povo ama dizer que simone tabet pode ser a nova presidente pra 2026 mas leo pericles nao po… https://t.co/ZpvixQx279,Twitter Web App,2,1,na coxa da harry
250,karlos,2022-11-04 19:38:34+00:00,EU AMO O TABET https://t.co/5BCFAi5eIY,Twitter for Android,0,0,"Fortaleza, Brasil"
251,Barça Messi,2022-11-04 19:24:18+00:00,"@bobdaslabaredas Amigo , sou ex moradora do complexo da MARÉ , sabe quem sabe a realidade? Felipe Neto, Tabet, Adne… https://t.co/4Mka1p9Fcg",Twitter for Android,4,0,
252,Jhalym Habbey,2022-11-04 19:05:34+00:00,@cybermineiro Isso porque eu tinha pouco mais de 10 mil seguidores. Meu amigo tinha um milhão e ele influenciou rea… https://t.co/ZL7ZSIv05R,Twitter for Android,1,0,"Sobral, Brasil"
253,Maria Alice 🚩13,2022-11-04 18:37:29+00:00,"@AndreJanonesAdv @sitenatelinha Vc, tabet, Marina e hadadd fazendo parte do ministério  de Lula, é meu sonho!!!!!",Twitter for Android,0,0,"Maceió, Brasil"
