,name,time,tweet,Source,Likes,RTs,Localization
0,Cleber José Dall' Agnol,2022-11-11 00:10:01+00:00,"@LulaOficial Vai toma no meio do seu cu ladrão safado, e vc seu cupincha que escreveu essa merda, vá chupa a rola do Lula, é o que vc merece",Twitter for Android,0,0,
1,Ingrid Souza,2022-11-11 00:10:01+00:00,@ZAMENZA 🚨 VEJA: olha a reação da minha irmã ao ver Lula na tv https://t.co/9xwBhrH6o0,Twitter for Android,0,0,"Bahia, Brasil"
2,TioChico,2022-11-11 00:10:01+00:00,"@FlavioDino Se esse vagabundo do lula assumir a presidência do Brasil, que eu acho muito difícil, o Brasil quebra l… https://t.co/fYd7u4IKUW",Twitter for Android,0,0,Presidente Juscelino/RN
3,Saymon 🇧🇷🙏🏽,2022-11-11 00:10:00+00:00,@Rconstantino Eu quero o caos vou sonegar muito imposto pra ferrar o governo lula 😋,Twitter for Android,0,0,
4,GZH,2022-11-11 00:10:00+00:00,"ANÁLISE @martasfredo | Depois de reagir mal a discursos de Lula, bolsa afunda com Mantega na transição

https://t.co/bmNyRzdk5t",TweetDeck,0,0,"Porto Alegre, RS"
5,Juliana Dietas,2022-11-11 00:09:59+00:00,"@kimpaim Lula tá cuspindo nacara dos investidores, dos gigante aos pequenos...",Twitter for Android,0,0,
6,CP,2022-11-11 00:09:58+00:00,@janapbianchi @jacknicas Mas aí seria Your Lula,Twitter Web App,0,0,
7,@de_tulza 🚩 #TemGenteComFome,2022-11-11 00:09:58+00:00,Lula se reúne com Congresso e STF: “O Brasil vai voltar à normalidade” https://t.co/yC6uLtkraI via @ptbrasil,Twitter Web App,0,0,Sáo Paulo
8,Rei Guila,2022-11-11 00:09:58+00:00,@danielsaferreir @realpfigueiredo Envergonhante com certeza estamos discutindo aí que agora vamos aposentar porque… https://t.co/3HqMCPcim8,Twitter for Android,0,0,
9,Lula 13 🇧🇷 Feliz de novo!,2022-11-11 00:09:58+00:00,"@RubensNunesMBL Lula foi eleito para fazer um governo social, de fosse pra eleger um presidente que trabalhasse par… https://t.co/Y6SKVB0Svz",Twitter for Android,0,0,Brasil
10,sonia salles,2022-11-11 00:09:56+00:00,@kalliloliveira_ Sai da frete.... Lula ganhou seus babacas! https://t.co/09r06BorEN,Twitter Web App,0,0,
11,𝕯𝖚𝖉𝖘𝖑𝖊𝖒𝖊,2022-11-11 00:09:56+00:00,"É família queria ir na posse do lula,mas vou só ficar querendo mesmo pq não tem como eu tirar 550 do rabicó ne",Twitter for Android,0,0,"Itararé, Brasil"
12,Luiz Pereira,2022-11-11 00:09:56+00:00,"@gremistaleosilv Eu votei nos dois turnos, no LULA, com a Camisa Verde Amarela, porque essas cores são nossas e não… https://t.co/KlLMK75klT",Twitter for Android,0,0,"Canápolis, Brasil"
13,Tiana Pinto,2022-11-11 00:09:56+00:00,@_Janoninho LULA TEM RAZÃO,Twitter Web App,0,0,Recife/PE
14,JujuRS🚩🇧🇷🆘 Lula Presidente ⬅️1️⃣3️⃣,2022-11-11 00:09:56+00:00,"@JamesGBrasil E praticamente nada foi feito para os pobres. A não ser dar bolsas, auxilio, merenda ruim. Em troca d… https://t.co/nTuLHPsrOQ",Twitter for Android,0,0,RS Brasil
15,Cupim de ferro,2022-11-11 00:09:54+00:00,"@henriquefr_prof Criatura, Lula falou em acabar com teto de gastos. O Mercado reagiu. Simples assim. Responsabilida… https://t.co/x2jN9kLdLm",Twitter for Android,0,0,"Recife, Brasil"
16,Edvaldo Ferreira,2022-11-11 00:09:54+00:00,@flferronato @ConsortiLuigi Lula está desesperado atrás de dinheiro precisa manter os tratos com um órgão de impren… https://t.co/IZtmUaIWEf,Twitter for Android,0,0,"Rio de Janeiro, Brasil"
17,Alexandre,2022-11-11 00:09:54+00:00,"@SigaGazetaBR Já cheguei a uma conclusão, o Lula não quer governar.
Ele quer vingança!",Twitter for Android,0,0,"Belo Horizonte, Brasil"
18,Marla Ernst,2022-11-11 00:09:53+00:00,"@kimpaim A inflação é aqui, não ai na Austrália, 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂LULA PRESIDENTE, BOZO PRESO",Twitter for Android,0,0,Porto Alegre/Brasil
19,miguel Vinicius,2022-11-11 00:09:52+00:00,@pablomarcal Lula 2022,Twitter for iPhone,0,0,
20,Bandeira Nacional Pistola,2022-11-11 00:09:51+00:00,Saíram as hashtags oficiais do Lula: #SOSAA #AASalvemoMeuFigado #SeBeberNaoGoverne https://t.co/Ddrl6Z209X,Twitter for Android,0,0,
21,"Não tem jeito, é a Anya brasileira",2022-11-11 00:09:51+00:00,@fromlyx @Higucmd @00joaovitor_ @Andreia19627041 @raphael_fv @BrunoIsac123 NAO EXISTE IMPRIMIR DINHEIRO EM UM PAIS… https://t.co/dscyH9zvud,Twitter Web App,0,0,
22,andrepiaui,2022-11-11 00:09:50+00:00,"@pedrodoria Mas o presidente ainda é Bolsonaro e o ministro da Fazenda é o Guedes.

Cobre deles, até dezembro.

Qua… https://t.co/KDBhrMTFVA",Twitter for Android,0,0,"Teresina, Piauí, Brasil"
23,Margot Holanda,2022-11-11 00:09:50+00:00,"@LulaOficial Lula , vc é o cara ! Sabe agregar a paz no seu povo ! 🙏",Twitter for iPhone,0,0,"Recife, Brasil"
24,carvalho,2022-11-11 00:09:50+00:00,"@senadorhumberto Quero ver se no governo Lula, ele vai continuar sonegado impostos!!!",Twitter for Android,0,0,
25,hashira,2022-11-11 00:09:49+00:00,Comprei 500 dolares ontem e com o que o lula falou ganhei 200 reais em 1 dia. Faz o L!! Picanha ja saiu de graca pra mim,Twitter for iPhone,0,0,
26,missinhocarioca,2022-11-11 00:09:49+00:00,"@TerraBrasilnot Chamou tanto o Lula de ladrão, agora está elogiando. Hipocrisia pura.",Twitter for Android,0,0,
27,Ruan Valle Foox,2022-11-11 00:09:48+00:00,O próximo Governo tem que ter responsabilidade fiscal. É necessário gastos extraordinários já no primeiro ano de Lu… https://t.co/WDmCZ5QNLs,Twitter Web App,0,0,
28,corujautx 🇧🇷🇦🇺,2022-11-11 00:09:47+00:00,"@carapanarana Tem uma outra explicação: o desenho proposto pelo Lula é ruim.
É muito mais simples explicar isso do… https://t.co/bsJfXaXYZp",Twitter for iPad,0,0,"Sydney, New South Wales"
29,Fabio & Claudia 🏆 🏆🏆da Liberta,2022-11-11 00:09:47+00:00,@EspartanoTrader @leiatheinvestor Pqp essa porra de faz o L è chato principalmente quando eu n votei no animal do Lula.,Twitter for iPhone,0,0,
30,Sergio fernandes,2022-11-11 00:09:47+00:00,@_Janoninho LULA TEM RAZÃO. MERCADO ABESTADO.,Twitter for iPhone,0,0,
31,Gilberto Weber,2022-11-11 00:09:47+00:00,"Ilustrando a reação do ""Mercado"" ao discurso do Lula hj.
PS: não conheço o autor da arte para dar o crédito. https://t.co/mNRXYw8DSk",Twitter for Android,0,0,
32,Master Chief 22 🇧🇷🔱,2022-11-11 00:09:47+00:00,"@TerraBrasilnot PSDB tá plantando fake news para viabilizar as regulação das redes sociais, pois o projeto já está… https://t.co/c2QpxpnGo5",Twitter for Android,0,0,
33,Ratatouille,2022-11-11 00:09:46+00:00,"@brittojr Já deu Cabrito, Lula defecou pela boca, e agora o mercado financeiro está totalmente desesperado, o resul… https://t.co/oLByG4dWdv",Twitter for Android,0,0,
34,@Pedro-Borges 13,2022-11-11 00:09:46+00:00,@UOLNoticias A reação dos economistas bolsominios foi astronômica. Pareciam guerreiros da guerra santa querendo destruir o Lula.,Twitter for Android,0,0,"Belo Horizonte, Minas Gerais."
35,Moyses Albino,2022-11-11 00:09:46+00:00,@Pitty Fala sério... o Lula nem assumiu e nossa economia já tá ruindo!,Twitter for Android,0,0,
36,Valéria Blado,2022-11-11 00:09:45+00:00,@randolfeap Lula pensa que está fazendo comício para os pobres que acredita em tudo que ele diz,Twitter for iPhone,0,0,
37,L Não!,2022-11-11 00:09:44+00:00,"@andremassolini @rosana Acho que vc que está angustiado, pq  sabe q lula é ladrão e fica aí fingindo que acredita q… https://t.co/EGL8tKGHgk",Twitter for Android,0,0,
38,Luiz Fernando Aparecido Silva da Silveira,2022-11-11 00:09:44+00:00,"@sandroboliveir Exatamente isso, faz tempo q esses cara falam isso, vc já viu alguma notícia do vinculando o MST ao… https://t.co/nYIcUOrXLS",Twitter for Android,0,0,
39,Fernando M.de Souza,2022-11-11 00:09:44+00:00,"@roxmo Se fosse o contrario heim !! Imagina eles apanhando porque votaram no Lula. 

@DatenaOficial",Twitter for Android,0,0,"Barueri, Brasil"
40,Francisco Castro,2022-11-11 00:09:43+00:00,"O presidente Lula diz que ninguém deve ter vergonha de vestir a camisa verde e amarelo do Brasil.

https://t.co/qAtAYfQaZ6",Twitter Web App,0,0,"São Paulo, Brasil"
41,operário Lulista 13 Z 🇧🇷🇷🇺🇷🇺🇨🇺🇷🇺,2022-11-11 00:09:43+00:00,O mercado que se dane.o que importa e o pai LULA.,Twitter for Android,0,0,"Belo Horizonte, Brasil"
42,Tri da américa 🏆,2022-11-11 00:09:43+00:00,"@andrelucio2403 @Rafawoll @PedroRonchi2 Eu não tenho politico de estimação.

O mercado teve momentos tensos sim nos… https://t.co/G2h72KGf7i",Twitter for iPhone,0,0,"Rio de Janeiro, Brasil"
43,abraao braz,2022-11-11 00:09:42+00:00,Filho do lula https://t.co/ym6vlOfAlA,Twitter for Android,0,0,
44,Margô Alice Neff de Ávila,2022-11-11 00:09:42+00:00,@marcelinomr @OscarFilho Hahahaha que piada! Lula tentou expulsar jornalista americano que disse que ele é cachaceiro.  E disse a verdade!,Twitter for Android,0,0,"Porto Alegre, Brasil"
45,emi🖊,2022-11-11 00:09:41+00:00,"@renattadcsilva @choquei KKKKKKKKLLLL chora mais gadinha, lula eleitoooo",Twitter for iPhone,0,0,bangtan meu lar💕
46,Vini,2022-11-11 00:09:41+00:00,"@raqnery @JosAgui66834564 @AndreJanonesAdv Ah então quando a coisa é boa é na conta do lula, e ruim no bolsonaro? Hipócritas",Twitter for Android,0,0,
47,brasil123,2022-11-11 00:09:41+00:00,Euro e dólar disparam com declarações de Lula https://t.co/Yf4WDfmEXS,Twitter Web App,0,0,Brasil
48,???,2022-11-11 00:09:40+00:00,"Na minha cidade, o boicote aos petista está nível hard, além do comércio e das demissões de petistas, boicotaram a… https://t.co/zE10QDlokx",Twitter Web App,0,0,"Córdoba, Argentina"
49,Leandro de Jesus,2022-11-11 00:09:40+00:00,Pessoas inocentes sendo espancadas e torturadas por integrantes de facções porque apoiaram Bolsonaro e Alexandre de… https://t.co/9xUjEdNm7Y,Twitter for iPhone,2,0,Salvador-BA
50,Yasmim Trindade Censurados 🤐🇧🇷🇧🇷,2022-11-11 00:09:40+00:00,"@eixopolitico Globo News lixoooo
Lula Dilmou kkkkkkkkk 🤡🤡
Faz o L 💩💩💩💩💩",Twitter for Android,0,0,"São Paulo, Brasil"
51,Ana Galvao,2022-11-11 00:09:40+00:00,"@geraldoalckmin @LulaOficial O Lula não poderá ser diplomado, ele não tem a negativa de antecedentes criminais! Ape… https://t.co/8FacmMhtzi",Twitter for iPhone,0,0,Rio de Janeiro
52,Douglas Macedo,2022-11-11 00:09:39+00:00,"@bchartsnet SENHOR Lula com a voz bem aveludada, ouviu BC?",Twitter for iPhone,0,0,
53,Léonard Navarro,2022-11-11 00:09:39+00:00,"@brittojr Pensa numa boca maldita é a do lula: cada merda que fala a economia é destruída um pouco.
Impeachment para lula ja!",Twitter Web App,0,0,
54,PROTESTANTE GRAÇAS A DEUS,2022-11-11 00:09:39+00:00,O AMOR VENCEU O ÓDIO a operação LAVA-LULA deu certo #JornalNacional,Twitter for Android,0,0,
55,oGui,2022-11-11 00:09:39+00:00,"Lula ganhou 
Eu: https://t.co/OE4gCyHwBG",Twitter for Android,0,0,No quinto dos infernos 
56,Givi,2022-11-11 00:09:39+00:00,"@CNNBrasil @FMouraBrasil Esse vigarista, Felipe de MERDA, lambe cú da quadrilha de Curitiba, ainda não entendeu que… https://t.co/DtAbWowPH8",Twitter Web App,0,0,
57,Jessica Cieslik 🇧🇷,2022-11-11 00:09:38+00:00,"@Rascunho_uisque @Anderso25245502 @pauloghedini @LulaOficial Educação, o problema do Brasil não é universidades e s… https://t.co/0UAuGFsd7z",Twitter for Android,0,0,
58,Angélica Vaz,2022-11-11 00:09:38+00:00,"Vocês acham mesmo que um político sobrevive com esse salário? Com desconto deve dar uns 15 mil?

Mês a mês vou quer… https://t.co/0y2Xapc8rc",Twitter for iPhone,0,0,
59,Movimento Popular Liberal,2022-11-11 00:09:37+00:00,"O Discurso de Lula desmerecendo a responsabilidade fiscal é assustador, não é a toa que a reação do mercado foi neg… https://t.co/MPA2dyNEbz",Twitter for Android,0,0,
60,Nath🏳️‍🌈,2022-11-11 00:09:36+00:00,"@Naicontrapec32 @NilsePh @Geov4nn4_ @choquei n é pelo bolso, até chegar a fotinha expliccando a ""intervenção federe… https://t.co/N3ZebFfOcH",Twitter Web App,0,0,
61,Lídia,2022-11-11 00:09:36+00:00,"@Dri_burg @geraldoalckmin @LulaOficial Ninguem queria o Lula, mas já da pra superar gente… passou já… são só quatro… https://t.co/7s05U3x20F",Twitter for iPhone,0,0,"Santa Catarina, Brasil"
62,Rosangela,2022-11-11 00:09:36+00:00,@ocolunista_ Antes dessa fala falou sobre o discurso de Lula comparando aos de Bolsonaro e questionou a presença de… https://t.co/ysAtIzjawB,Twitter for iPhone,0,0,
63,KiisterPlaster,2022-11-11 00:09:35+00:00,"@ducavendish Lembrando que as seguintes foram no governo do PT, LULA, Joesley, BOA Sorte Day",Twitter Web App,0,0,Brasil
64,Patricia Marins,2022-11-11 00:09:35+00:00,@malugaspar Não gostei desse pronunciamento do Lula. É preciso estabilizar o país. Não dá pra ser porraloka igual B… https://t.co/AFKEbSYDow,Twitter Web App,0,0,"Rio de Janeiro, Brasil"
65,🔰Neo,2022-11-11 00:09:35+00:00,@LourdesQuadros1 @GloboNews @juliaduailibi Ela apoiou o Lula na campanha.,Twitter for Android,0,0,Vera Cruz
66,Ricardo - (Mato Grosso - MT),2022-11-11 00:09:35+00:00,@Rconstantino @Taiane_Moser É sério que o Danones fez uma live hoje avisando que o lula quer acabar com o Auxilio E… https://t.co/k0r0tBuPut,Twitter Web App,0,0,Aman -  Terras Imortais
67,Cely Barbosa,2022-11-11 00:09:34+00:00,"@pedrodoria Lula ainda não assumiu, então veremos! Já Bolsonaro, além de ter inflado gastos e inflação com gastos a… https://t.co/eHvFM5Ypea",Twitter for iPhone,0,0,Salvador
68,Marcos Luiz Colli,2022-11-11 00:09:33+00:00,@GugaNoblat E mesmo que o Lula venceu quem venceu foi o cabeça de ovo do careca e o bigodinho de satanás daqueles d… https://t.co/FLGlOpWJby,Twitter for Android,1,0,
69,Vitor Vieira,2022-11-11 00:09:32+00:00,"O governo do ex-presidiário Lula será mais do mesmo, do já visto, tanto que aí vem Nelson Jobim, diretor sócio do B… https://t.co/X1NyopDWfB",Twitter Web App,1,0,Brazil
70,busi.js,2022-11-11 00:09:32+00:00,@_LuizFBR @Only1UserATheTt @4LaNlol1 tu defende o lula com unhas e dentes mesmo o maluco tendo sido preso irmão.,Twitter Web App,0,0,
71,Jornal Nacional,2022-11-11 00:09:32+00:00,"Dia já tinha começado pressionado com a volta da inflação, depois de 3 meses de quedas nos preços. O Ibovespa fecho… https://t.co/fTLwFeAU5Q",Twitter Web App,0,0,Brasil
72,Ricardo Faria,2022-11-11 00:09:30+00:00,"@Rconstantino Lula sabe disso meu caro
Durante os 8 anos do Mandato de Lula o país teve mensalmente superávits fisc… https://t.co/HyBlKuOVfk",Twitter Web App,0,0,De BH para o mundo 
73,M,2022-11-11 00:09:30+00:00,"Lula é sinal do fim do mundo. Eu me sinto em um cenário de destruição e desesperança. 

É um desastre sem precedent… https://t.co/VWZ3FPC6Lf",Twitter for iPhone,0,0,"Miami, FL"
74,joaozilho123,2022-11-11 00:09:29+00:00,"Para quem não sabe. O dia de hoje foi assim. 

#Lula #FazoL #ibovespa #Dólar FAZ O L LULA GUIDO MANTE https://t.co/TLfXVfVi6I",Twitter for Android,0,0,
75,rapazcomum,2022-11-11 00:09:29+00:00,@Metropoles Lula Presidente Já! https://t.co/4KUivItiUK,Twitter for Android,0,0,
76,isa 13 ⭐️🚩,2022-11-11 00:09:28+00:00,"@aguedescartoon Fã ou hater? O mercado quer $, entao o pobre que se foda? E o lula ta errado de se importar? Você não raciocina mt bem",Twitter for iPhone,1,0,
77,João Henrique⭐,2022-11-11 00:09:28+00:00,@VEJA Governo Lula terá que lugar contra o bolsonarismo e a imprensa venal.,Twitter Web App,0,0,Rio de Janeiro
78,Sergio fernandes,2022-11-11 00:09:27+00:00,@ASachsida LULA TEM RAZÃO. MERCADO ABESTADO. E VOCÊ TAMBÉM.,Twitter for iPhone,1,0,
79,Ever FC,2022-11-11 00:09:27+00:00,"""Alexandre de Moraes e Lula falam sobre regular plataformas digitais.""

A Região Nordeste autorizou, as outras NÃO!… https://t.co/eKHRPg3oU5",Twitter Web App,0,0,
80,Rafael Zattar,2022-11-11 00:09:24+00:00,"@Radarbarone Sinceramente, teve mto gestor que ganhou dinheiro facilmente, principalmente em juros, no governo PT.… https://t.co/8T1pxeyi6y",Twitter for iPhone,0,0,"Rio de Janeiro, Brasil"
81,Jamesson De França,2022-11-11 00:09:24+00:00,@roxmo O teatro do Lula Ladrão.,Twitter for Android,0,0,
82,Daniel Dan,2022-11-11 00:09:24+00:00,"@BlogdoNoblat @vladiMicheletti Quem elegeu LULA não foram os VERDE AMARELOS DIREITISTAS , foram os VERMELHOS ESQUER… https://t.co/PWHGo4xTwO",Twitter for Android,0,0,Guarulhos SP
83,AGORA NOTÍCIAS BRASIL,2022-11-11 00:09:24+00:00,"Dallagnol se defende após fala de Lula: “Não provou inocência” https://t.co/b07DE1IfIH
https://t.co/b07DE1IfIH",Twitter Web App,1,0,Brasil
84,Augusto,2022-11-11 00:09:24+00:00,@julianefurno @jonesmanoel_PCB se cada um der um real a gente já garante o auxílio do lula pro ano que vem,Twitter Web App,0,0,
85,The Luiz,2022-11-11 00:09:23+00:00,@77_frota Hahahahah tem 9 pessoas até o Lula consegue contar,Twitter Web App,0,0,
86,🌈princesa disney do comunismo,2022-11-11 00:09:23+00:00,"@HermesDuarte10 @UOLNoticias Você entende a gravidade disso?
O ""crime organizado apoiar o Lula"". Bom, a meu ver est… https://t.co/geoUCAbDLg",Twitter for Android,0,0,"Mogi Guaçu, Brasil"
87,É fi pê Pires,2022-11-11 00:09:23+00:00,"Esse governo LULA chegou arrasando com tudo, é assim que a gente gosta ! 
FAZ O L https://t.co/NSPb0rsqHB",Twitter for iPhone,0,0,"Rio de Janeiro, Brasil"
88,sandrogruber alves,2022-11-11 00:09:22+00:00,"@desmentindobozo MERCADO ACHOU QUE ERA DISCURSO DE CAMPANHA, AGORA PERCEBEU O JUMENTO QUE LULA É. APRENDE COMIGO! O… https://t.co/fcZvxZav3d",Twitter for Android,0,0,
89,Leandro dos Santos,2022-11-11 00:09:22+00:00,@AishaJanne @gleisi Lula tem experiência é na Papuda…,Twitter for iPhone,0,0,"Taquara, Brasil"
90,Nefertiti 🇧🇷🇺🇸,2022-11-11 00:09:21+00:00,"@realpfigueiredo @drjulioduarte Que venha o controle social e a censura!
Faz o L!

https://t.co/042QoP55qG",Twitter for Android,0,0,Estados Unidos
91,Cleiton C. Silva 2️⃣2️⃣🇺🇸🇧🇷🇳🇮,2022-11-11 00:09:21+00:00,"Já estará disponível para se cadastrar no CRAS mais próximo da sua cidade.
Porém é só pra quem vez o ""L"" e provar c… https://t.co/um68JyVDkP",Twitter for Android,0,0,brasil
92,Rebel Lion🌹,2022-11-11 00:09:21+00:00,@mahsola Lula apanhou tanto de Ciro que aprendeu.,Twitter for iPhone,0,0,"Fortaleza, Brasil"
93,Cezar Cerbam,2022-11-11 00:09:20+00:00,@VEJA Agora vocês que se virem! Quem vai sofrer mais é exatamente a população mais carente e que votou no lula. Os… https://t.co/F2wm77MaUT,Twitter for iPhone,0,0,
94,E. Reis ✪,2022-11-11 00:09:20+00:00,"Arminio Fraga responde a discurso de Lula: responsabilidade fiscal ajuda os mais pobres @LulaOficial
 https://t.co/MW1lAsLAco",Twitter for Android,0,0,"Belo Horizonte, Brasil"
95,Vitor Morse,2022-11-11 00:09:19+00:00,"Faz um L!!!!!!!!!

https://t.co/88TQtYPVL0",Fenix 2,0,0,Brasil
96,Walter Costa,2022-11-11 00:09:18+00:00,"@ciro_nogueira Toma sua linha rapaz!
Não cospe prá cima!
Falta pouco prá você usar a mão de veludo no s@co do LULA!… https://t.co/rSYoA1BUUP",Twitter for Android,0,0,"São Paulo, Brasil"
97,Robson Barbosa,2022-11-11 00:09:18+00:00,"Estamos perdendo dinheiro pq Bolsonaro fala muita besteira. Kkkkkkkkkk

A merda aí, cada fez que Lula abre a boca,… https://t.co/rUo7STSH4d",Twitter for Android,0,0,"Rio de Janeiro, Brasil"
98,Brito Vagner Dantas,2022-11-11 00:09:18+00:00,LULA CHORA AO FALAR SOBRE O COMBATE À FOME NO BRASIL | Governo de transição https://t.co/xADQBzdOpY via @YouTube,Twitter Web App,0,0,"São Paulo, Brasil"
99,Nayara Banhos,2022-11-11 00:09:18+00:00,@Milicianjaa Vejo eleitores do Lula arrependidos. Com que frequência? O tempo todo!,Twitter for iPhone,0,0,
100,vivi🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩,2022-11-11 00:09:17+00:00,"@__Lorranna__ Falei isso hoje que coisa né, mais faço das tuas palavras as minhas, estou com Lula 🚩",Twitter for Android,0,0,"Guaíba, Brasil"
101,Gabriel,2022-11-11 00:09:17+00:00,"@rphlbruce Mas o Lula falou isso mesmo, ele não tem culpa se o tal mercado não sabe interpretar fala/texto 🛌",Twitter for Android,0,0,São Paulo
102,👌🏻,2022-11-11 00:09:16+00:00,@gleisi Gestão Lula! https://t.co/ngImB9nmSF,Twitter for iPhone,0,0,Brasil
103,Marcel,2022-11-11 00:09:15+00:00,@LulaOficial @ricardostuckert Lula terá sua vingança prepare-se.,Twitter for Android,0,0,
104,Nico Matiazi 🇧🇷,2022-11-11 00:09:15+00:00,@reginavaladares @ThiagoNigro Recordes na economia. Maior queda da linha da pobreza da história. Brasil esta a mese… https://t.co/jyaU7e3U4P,Twitter for Android,0,0,
105,Kelly Rocha,2022-11-11 00:09:15+00:00,@senadorhumberto Um osca pra esse grande ator..lula...,Twitter for Android,0,0,"Marabá, Brasil"
106,vitoria,2022-11-11 00:09:14+00:00,meu deeeeus para de postar merda sobre lula destruir a economia kkkkkkkkkkk ele lit colocou o brasil como 7ª maior… https://t.co/ZwAR380VPk,Twitter for iPhone,0,0,
107,joao pedro,2022-11-11 00:09:13+00:00,a mulher do lula é muito feia deus abençoa,Twitter for Android,2,1,localiza ai comedia
108,Narjara,2022-11-11 00:09:13+00:00,"@gleisi Não tem comparação querida!!! Lula nem não precisou bem assumir para o mercado reagir, isso é fato. Isso po… https://t.co/ZvKGwDGvXS",Twitter for Android,0,0,
109,v,2022-11-11 00:09:13+00:00,"o caba ""nem lula nem bolsonaro"" mas idolatra atitudes de bolsonaro e seus aliados e detona qualquer atitude de lula… https://t.co/HZCcLQmsKT",Twitter for Android,0,0,"Bahia, Brasil"
110,Sueli Lei,2022-11-11 00:09:13+00:00,"⚠️ E SEGUE O PÂNICO NO MERCADO FINANCEIRO.
Ibovespa perde R$ 156 bi em valor de mercado após fala de Lula sobre gas… https://t.co/lR9crsKkCc",Twitter for Android,0,0,
111,Rosiane_M #B2️⃣2️⃣,2022-11-11 00:09:13+00:00,"@mmluxxy @MLauraAssis @GuilhermeBoulos 🤣🤣🤣 vc entende bastante de política hein? Lula ""eleito"" e a Petrobras já com… https://t.co/KHgZ8tfBPn",Twitter for Android,0,0,"Brasília, Brasil"
112,usuaria google,2022-11-11 00:09:12+00:00,@DCM_online Bolsonaro sempre teve inveja de Lula e dos petistas,Twitter Web App,0,0,
113,Abner Frois,2022-11-11 00:09:12+00:00,"@JoaquinTeixeira Como o lula disse uma vez: "" pobre é que nem papel higiênico, só serve na hora, mas depois é jogad… https://t.co/ozxZuL0aCC",Twitter Web App,0,0,
114,lala,2022-11-11 00:09:12+00:00,Começo do ano tem Lula na presidência e Brasil virando Venezuela KKKKKKKKKKKKKKK,Twitter for Android,0,0,sei la aonde
115,Sergio fernandes,2022-11-11 00:09:12+00:00,@zehdeabreu LULA TEM RAZÃO. MERCADO ABESTADO. E VOCÊ TAMBÉM.,Twitter for iPhone,0,0,
116,ArSula Nascimento,2022-11-11 00:09:11+00:00,@usomi55 @STF_oficial Urnas esquizofrênicas.  Elegem Lula presidente e um bando de medíocres bozon@ristas prá câmara e senado,Twitter for Android,0,0,"Piedade do Rio Grande, Brasil"
117,Bianca Drabzynski,2022-11-11 00:09:11+00:00,@luis_guilherme @dandynha @LeoPicon A mulher tem “Lula 13” no nome e está falando em democracia. O PT voltou ao pod… https://t.co/N2kF7kP3bm,Twitter for iPhone,0,0,"Paraná, Brasil"
118,Rodrigo 🇧🇷 🇧🇷 ,2022-11-11 00:09:10+00:00,"@GuilhermeBoulos Não imbecil, isso é o fato do Lula ter sido “eleito democraticamente”.",Twitter for iPhone,0,0,"Florianópolis, Brasil"
119,Rogério Ramos,2022-11-11 00:09:09+00:00,@LulaOficial Lula seu discurso é o pior dos piores ainda mais com aqueles bando de urubus que vocês fizeram para ga… https://t.co/PPUOKJPfYp,Twitter for Android,0,0,
120,Batsutekoᴸᵁᴸᴬ²⁰²² | O 🇧🇷 Feliz De Novo,2022-11-11 00:09:09+00:00,Acaba 2022 eu quero Lula já https://t.co/oJlL7khpuG,Twitter for Android,0,0,
121,Fábio,2022-11-11 00:09:09+00:00,@at_Lorenzon Esse imbecil dizia que Lula e Bolsonaro eram iguais. Ele@reclama de quê agora?! Tanto faz…..,Twitter for iPhone,0,0,"Rio de Janeiro, Brasil"
122,Serginho,2022-11-11 00:09:09+00:00,"@carolmorand O governo Lula ainda nem começou e já está sendo bombardeado por todos os lados, inclusive pelo fogo a… https://t.co/3HJSDrYPQq",Twitter for iPhone,0,0,Fortaleza-Ce
123,Anonymous,2022-11-11 00:09:08+00:00,"Meirelles demonstra pessimismo com Lula e deseja sorte a investidores | O TEMPO FAZ O L … e prepara o botão, não se… https://t.co/qanwAEtKtt",Twitter for iPhone,0,0,
124,COMUNA DEOSA 🚩💃🌈,2022-11-11 00:09:08+00:00,@Silvasilviahel1 Moleque mimado. Há muito tempo ele já sabia q em 2022 ele iria perder pro Lula. E isso deixou ele maluco.,Twitter for Android,0,0,
125,Scarlet,2022-11-11 00:09:07+00:00,"@AnnyQueiroz_ @MacacoPass @ScarpaAndre @reinaldoazevedo Economicamente o governo dele se saiu bem, mas isso se deve… https://t.co/JuAa73U5QU",Twitter for iPhone,0,0,
126,Wandson Joseph 🇧🇷🇧🇷🇧🇷,2022-11-11 00:09:04+00:00,"Gilmar desbloqueia bens de Lula e justiça solta Sérgio Cabral? Além disso, advogado de Marcola é cogitado pelo PT?… https://t.co/UFCJZANY8f",Twitter for Android,0,0,"Olinda-PE, Brasil"
127,Gutemberg 👪🇧🇷🇮🇱,2022-11-11 00:09:04+00:00,"@JornalOGlobo Recorde a aí Globolixo!

https://t.co/kgnk47rgXK",Twitter Web App,0,0,
128,Ogeid,2022-11-11 00:09:02+00:00,"@PovoNegro @o_antagonista @meirelles @LulaOficial Kkkkkkkk esse é o típico eleitor do Lula, burro pra crl.",Twitter for iPhone,0,0,
