,name,time,tweet,Source,Likes,RTs,Localization
0,imciclopediia,2022-11-10 23:54:19+00:00,Eu votei no Bolsonaro por Respeito a Minha Família e ao meu Pae q Voto No Bolsonaro e Algums dos Meus Familiares nã… https://t.co/hwDs2dcxOb,Twitter for Android,0,0,
1,Carol'sGoingtoHell,2022-11-10 23:54:19+00:00,"@edisneioliveira @UOLNoticias Se vc votou no Bolsonaro, então vc acreditou num ex condenado
Seguindo a sua lógica,… https://t.co/uNDCy7qd89",Twitter for Android,0,0,Brasil
2,insta: @enkijr,2022-11-10 23:54:19+00:00,"As opções eram:
- Lula começando o governo com furo do teto.

- Bolsonaro furando teto pela sexta vez, com mais 4 a… https://t.co/VQpQWXuaNa",Twitter for Android,0,0,"Campo Grande, Brazil"
3,Fredson Holanda,2022-11-10 23:54:18+00:00,@realpfigueiredo Ate os eleitores do Bolsonaro os que não são fanáticos são contrários essas atitudes. Param já foi esperem 2026,Twitter for iPhone,0,0,
4,r.caio,2022-11-10 23:54:17+00:00,@Ricamconsult Bolsonaro fala palavrão.... e teve os melhores ministros e corpo executivo de todos os tempos no governo do Brasil,Twitter for Android,0,0,
5,Luigi Lambrim 🇦🇺,2022-11-10 23:54:17+00:00,@advogadoboscov @igorfalconieri @Wescrey Hahahahahshshshshshs pra vc ver que o que o Lula propôs é pior do que o Bolsonaro fez...,Twitter Web App,0,0,
6,Lula 13,2022-11-10 23:54:17+00:00,"Jamil Chade - Ausente de cúpulas, Bolsonaro tem fim melancólico de seu governo no mundo https://t.co/ngf5Wgb5fv via @UOLNoticias @UOL",Twitter for iPhone,0,0,
7,Mariana ᶜʳᶠ,2022-11-10 23:54:15+00:00,"@filipesabara Fico aqui imaginando se essa frase saísse da boca do Bolsonaro, a mídia estaria estética",Twitter for iPhone,0,0,clube regatas do flamengo
8,Carlinhos,2022-11-10 23:54:15+00:00,@mevang12 @henriolliveira_ Ah!!! Em que mundo você vive criatura? Quem apoia o Bolsonaro não pode falar nada de nin… https://t.co/dj9bySOlck,Twitter for iPhone,0,0,"Rio de Janeiro, Brasil"
9,ROBOLSONARA!,2022-11-10 23:54:15+00:00,@Lua37066747 @PhatriciaCristi @BrunaSchneide Já viu o vídeo de um casal sendo espancado por ter votado no Bolsonaro… https://t.co/OGsH6coZc7,Twitter for Android,0,0,Estados Unidos
10,Martinho Pontes,2022-11-10 23:54:14+00:00,@TerraBrasilnot Era Bolsonaro que falava besteira? Mas fazia as coisas certas. Lula fala bonito e para a plateia e… https://t.co/2eSltSOSiM,Twitter for Android,0,0,"Ananindeua, Brasil"
11,Kellen Cristiane Scheidt,2022-11-10 23:54:13+00:00,"@parrahenri INFLAÇÃO SUBIU
BOLSONARO SUMIU",Twitter for Android,0,0,"Palhoça, Brasil"
12,Natanael Sílva,2022-11-10 23:54:11+00:00,"Os eleitores do Lula ladrão,batendo nos eleitores do presidente Jair Messias Bolsonaro. https://t.co/NZuxPS6jg1",Twitter for Android,0,0,
13,ANA MARIA LONGO GORDILGO,2022-11-10 23:54:11+00:00,"A nossa 1a. Dama Michelle Bolsonaro exerceu e exerce ainda o seu papel com postura, elegância, simpatia e desenvolv… https://t.co/jWAhFWB6wi",Twitter for Android,0,0,
14,yPadilha,2022-11-10 23:54:09+00:00,"E em lembrar que até ontem estávamos usando adesivos no peito, nas ruas e tweetando Fora Bolsonaro e hoje isso é uma realidade",Twitter for Android,0,0,Manaus/Am
15,Mari Lessa,2022-11-10 23:54:09+00:00,"@ocarlosjdias Irmão, erros acontecem ainda mais em um contexto de crise mundial. Mas ainda sim teve pulso firme e n… https://t.co/Qz4pBcGHmH",Twitter for iPhone,0,0,"Recife, Brasil"
16,williansdesousa,2022-11-10 23:54:09+00:00,"Cartão corporativo de Bolsonaro teve aumento de 108%, afirma deputado do PSB.💳",Twitter Web App,0,0,"Santo André, Brasil"
17,kayce Rice,2022-11-10 23:54:08+00:00,@UOLNoticias O Brasil está dando errado desde quando colocaram um maluco chamado bolsonaro como presidente https://t.co/V0xsqF1wgW,Twitter for Android,0,0,
18,Gi Brasileira 🇧🇷🇮🇱🇧🇷💛💚,2022-11-10 23:54:08+00:00,"@BRavanca @pyro9922 @DuasVezes1 @felipeneto Bolsonaro reunido com generais e comandantes.
💚💛🇧🇷",Twitter for Android,0,0,Estados Unidos
19,pseudo influencer,2022-11-10 23:54:08+00:00,"Fui cortar o cabelo indagora e tinha um idoso com bone de bolsonaro saindo, sentei pra cortar pois ele ficou la em… https://t.co/pPSDk7l3xT",Twitter for Android,0,0,Teresina
20,Pedro Sangi,2022-11-10 23:54:07+00:00,@raphaela1908 O galo e o Bolsonaro foi roubados,Twitter for Android,0,0,
21,Felipe Moraes,2022-11-10 23:54:07+00:00,Mais uma prova que a imprensa direitista brasileira criou Bolsonaro. Lula mal assumiu e olha as merdas que eles pos… https://t.co/yyr9qUiesJ,Twitter for iPhone,0,0,"Simões Filho, BA"
22,Alfredo Suppia,2022-11-10 23:54:05+00:00,"Derrotados, Bolsonaro e Casta Militar atiçam encenação golpista e hister... https://t.co/Mh5d7JFBq9 via @YouTube",Twitter Web App,0,0,
23,Gilmar D M,2022-11-10 23:54:05+00:00,"@Elainnefaria1 Afinal, parece que a reunião foi fake...gostam de iludir o povo que perde tempo na frente de quartel… https://t.co/18k3FoAMBC",Twitter for Android,0,0,
24,Wallace Ouverney,2022-11-10 23:54:04+00:00,Não é possível atestar que de fato ocorreu um esquema de rachadinhas no clã Bolsonaro. Porém não podemos atestar qu… https://t.co/y3WabhCUx4,Twitter for Android,0,0,
25,LucaS,2022-11-10 23:54:03+00:00,"@leoguarizo @fmg4466 @BorgethClaudio @realpfigueiredo Para de alienado mlk, que audio gravado o que, olha os lábios… https://t.co/KkEAZtGsOt",Twitter for Android,0,0,"Rio de Janeiro, Rio de Janeiro"
26,Mauro Sampaio,2022-11-10 23:54:02+00:00,@MarceloUchoa_ Os devotos da intervenção federal acampados em frente aos quartéis (tudo financiado por empresários… https://t.co/v25CIBzFgh,Twitter for iPhone,0,0,Brasília
27,Valdir Moreira,2022-11-10 23:54:02+00:00,"@gleisi Vamos comparar: Lula é igual a Mensalão, Petrolão, recebeu propina das empreiteiras (e você também, amante)… https://t.co/7bQoaqrIzE",Twitter for Android,0,0,"Curitiba, Brasil"
28,Stella Lucia🌺,2022-11-10 23:54:01+00:00,#imprensa dando pitaco na equipe de transição mas o mais importante não questionam: @LulaOficial irá divulgar como… https://t.co/w4iRbodpXL,Twitter for iPhone,0,0,
29,Hamilton,2022-11-10 23:54:00+00:00,"@GugaNoblat Não é só ele,  quase 100 milhões de brasileiros, todos que são contra ex presidiário e advogados do com… https://t.co/payVyRWZff",Twitter for Android,0,0,"São Paulo, Brasil"
30,ⁱ ˡᵒᵛᵉ ᶠʳᵒᵍˢ,2022-11-10 23:53:59+00:00,FALARAM Q PARECE O BOLSONARO TO MIJANDO,Twitter for Android,0,0,
31,Sandra Mara Bradil Diares Cavalcante,2022-11-10 23:53:59+00:00,"@JulioCe44125365 @LulaOficial Sim, Bolsonaro fez acontecer!!!O Brasil merece continuar com as pautas do presidente Bolsonaro!",Twitter for iPhone,0,0,
32,Lucas,2022-11-10 23:53:58+00:00,"@Xxxlil_monxxX @libsnosbaniram @jcamargonyc graças ao bolsonaro?
kkkkkkkkkkkkkkkkkkkkkkk
claramente vc nao entende nada de bolsa",Twitter Web App,0,0,Ribeirão Preto/SP
33,CELIA BARBOSA,2022-11-10 23:53:58+00:00,@_Janoninho BOLSONARO EM FUGA,Twitter for iPhone,0,0,
34,Gildo Brito Santos,2022-11-10 23:53:57+00:00,Sistema é Bruto Conquistas do governo Bolsonaro nunca foram bem-vindas por parte da imprensa https://t.co/mh9x453LpU,Twitter for Android,0,0,"São Paulo, Brasil"
35,Delcy Dias,2022-11-10 23:53:57+00:00,@MaGaSaav @Biakicis Lá vem esses malditos querer defender cr1minos0  e acusando Bolsonaro daquilo que eles são,Twitter for Android,0,0,
36,𝑭𝒂𝒅𝒂 𝒅𝒐 𝑴𝒂𝒓𝒌𝒆𝒕𝒊𝒏𝒈 ✍🏻🎯🇧🇷,2022-11-10 23:53:56+00:00,"@vanjazinha Em algum momento pensei sim que poderiam ! Mas, quando você demonstra fraqueza e medo do sistema uma ve… https://t.co/rciFbg8KEj",Twitter for iPhone,0,0,
37,Neli Cruz,2022-11-10 23:53:56+00:00,@blendasalirros1 @drviniciussp @PATRlOTAS @meirelles Mas o país ainda está sobre a gestão do Bolsonaro ou ele renunciou?,Twitter for Android,0,0,
38,Maria do Carmo,2022-11-10 23:53:56+00:00,@adalbertopiotto E ainda não vão poder contar com a mentirada de td a petralhada e afins que jogava no colo do Bols… https://t.co/XXkH8YcSf4,Twitter for Android,0,0,seatle
39,Eduardo Henrique,2022-11-10 23:53:55+00:00,"Olha o q acontece com quem apoia Bolsonaro, na favela!
Mandar Prender gente de bem, é fácil, quero ver mandar Prend… https://t.co/A56CydE6y5",Twitter for Android,0,0,
40,EuRealmenteNãoTôAqui,2022-11-10 23:53:53+00:00,A editoria “Bolsonaro disse a Alckmin” tá espetacular… https://t.co/F3D4SG4fB5,Twitter for iPhone,0,0,
41,Alex Falcao,2022-11-10 23:53:53+00:00,@Estadao @EstadaoEconomia Novo governo? Bolsonaro já fugiu ou já esqueceram dele? Ele ainda é presidente?,Twitter for Android,0,0,"Oslo, Norway"
42,Julinho Henrique,2022-11-10 23:53:52+00:00,"@artigasbr @exercitooficial Trabalho das 6:30 até as 19h da noite, minha empresa é no Tatuapé um dos maiores bairro… https://t.co/Rmwq5nnVK6",Twitter for Android,0,0,
43,Gabriel 1️⃣3️⃣ #seita,2022-11-10 23:53:52+00:00,"@Zeus_Pistola @LulaOficial Descreveu direitinho o governo Bolsonaro, parabéns, só faltou nepotismo",Twitter for Android,0,0,
44,corinthiao das minas,2022-11-10 23:53:52+00:00,@lokera32 @syk4ryo @madeleinelacsko @UOL É o leite de bolsonaro. Quer?,Twitter for Android,0,0,
45,isabelavw,2022-11-10 23:53:51+00:00,"@Rconstantino Será que esta ""senhoura"" @elenalandau2 vai se responsabilizar? Fez campanha para lula e agora vai dar… https://t.co/7TZwHhqJZ7",Twitter for Android,0,0,
46,JREISemTrono🇨🇭🚩,2022-11-10 23:53:51+00:00,"A MENTIRA DOS PROTESTOS BOLSONARISTAS 

Depois da derrota histórica de Bolsonaro nas urnas, bolsonaristas no Brasil… https://t.co/xFB8dzfHW8",Twitter for Android,0,0,
47,Amada,2022-11-10 23:53:50+00:00,@pedrodoria https://t.co/qx59xbn5oY isso aqui não fez a inflação subir? O mercado surtou?,Twitter for Android,0,0,"São Paulo, Brasil"
48,Benedito Carlos,2022-11-10 23:53:49+00:00,"@Miltonneves Com discurso irresponsável desse ladrão descondenado, não dá pra esperar algo diferente. O problema é… https://t.co/7MBJgl7dyF",Twitter for Android,0,0,"São Paulo, Brasil"
49,Valdemar Paiva,2022-11-10 23:53:48+00:00,"Essa turma está doente, não sei em quem vao por a culpa do fracasso Lulista quando o Bolsonaro não estiver mais no… https://t.co/Xnt2FnJra6",Twitter for Android,1,1,
50,Antonia Maria Boff,2022-11-10 23:53:48+00:00,@VEJA Porque será que as trapaças do Bolsonaro não assustaram o mercado?,Twitter for iPhone,0,0,"Florianópolis, Brasil"
51,Miriam Muniz,2022-11-10 23:53:45+00:00,PR BOLSONARO NUNCA AMEAÇOU E NEM MOVEU PROCESSO NO STJMT PRA PROIBIR O PLANTIO DA SOJA POR 9 MESES DO ANO COMO O PT… https://t.co/NNFkqFHiem,Twitter Web App,0,0,
52,Guina Souza,2022-11-10 23:53:45+00:00,O fuso horário da Austrália acaba comigo 😂 Eu durmo na paz e acordo com a notícia que Bolsonaro reuniu os generais… https://t.co/mLZ9IBofok,Twitter for iPhone,0,0,Australia
53,Antonio,2022-11-10 23:53:44+00:00,"@Damadeferroofic Durante a campanha Bolsonaro aumentou em 100% os gastos no cartão corporativo, fez a farra com eme… https://t.co/UT2LCfqdjl",Twitter for Android,0,0,"Brasília, Brasil"
54,Kellen Cristiane Scheidt,2022-11-10 23:53:43+00:00,"INFLAÇÃO SUBIU
BOLSONARO SUMIU https://t.co/iC7loXGc91",Twitter for Android,0,0,"Palhoça, Brasil"
55,Paulo,2022-11-10 23:53:43+00:00,"@dikaposi Não existe comparação possível entre,a irracionalidade de Bolsonaro  e,a lucidez do presidente Lula . Lul… https://t.co/wROoayu6np",Twitter for Android,0,0,
56,Vladimir e outros 1981,2022-11-10 23:53:42+00:00,@Felipeeccunha @facismodecuepau @AlvinegroDiario @labuenina @CentralEleicoes ano que vem petista vai descobrir que… https://t.co/XeFEBQtZVA,Twitter for Android,0,0,
57,SHIRLEI FERREIRA,2022-11-10 23:53:42+00:00,"ATÉ QUANDO AMANTE,VCS VÃO FICAR USANDO BOLSONARO COMO CORTINA DE FUMAÇA?OS 49.10 QUE VOTOU NELE NÃO ACREDITA NAS FA… https://t.co/MwWW6Z7kbR",Twitter Web App,0,0,BRASIL
58,William,2022-11-10 23:53:41+00:00,Bolsonaro disse a Alckmin que ele deveria ter sido seu vice https://t.co/WfKP9CXvdj,Twitter Web App,0,0,"São Paulo, Brasil"
59,felix,2022-11-10 23:53:40+00:00,Presidente da República Jair Messias Bolsonaro: QUEREMOS O FIM DAS PASSAGENS DE AVIÃO EM CLASSE EXECUTIVA PARA MINI… https://t.co/vn3FSpGkND,Twitter for Android,0,0,
60,Lula 13,2022-11-10 23:53:38+00:00,Deputado identifica aumento de 108% em gastos com cartão corporativo do Bolsonaro https://t.co/76WPRBie9X,Twitter for iPhone,0,1,
61,Catia Souza,2022-11-10 23:53:38+00:00,@gleisi Vcs vão governar?? Ou vão viver com inveja da época do Bolsonaro??,Twitter for Android,0,0,
62,Amina,2022-11-10 23:53:37+00:00,@folha Bolsonaro é a Flora de Lula mds,Twitter Web App,0,0,Westeros
63,Janduir M Morais,2022-11-10 23:53:35+00:00,@aruss_f @realsardenberg Lula e Bozonazi são 2 merdas. Farinhas do mesmo saco. Corruptos iguais. Ou vc acha Bolsona… https://t.co/9sKcSyJQXR,Twitter for Android,0,0,SBCampo - SP
64,Dênia Dos Santos Melgaço 🍷,2022-11-10 23:53:35+00:00,"Gente o BOLSONARO sumiu cade ele . Onde esta o HOMEM. 
🤔🤔",Twitter for Android,0,0,"New York, NY"
65,JSouza #vaicorinthians,2022-11-10 23:53:35+00:00,"@GeorgMarques Bolsonaro mentiroso crápula, mentiu em tudo e pra todos.",Twitter for Android,0,0,
66,Eixo Político,2022-11-10 23:53:33+00:00,"🇧🇷🇺🇸 Eduardo Bolsonaro embarca para os Estados Unidos.

O deputado federal informou aliados que passará os próximos… https://t.co/qajiUOP3tn",Twitter Web App,23,1,contatoeixopolitico@gmail.com
67,torres,2022-11-10 23:53:33+00:00,"olá patriota, aqui é o jair bolsonaro 
estou na frente do planalto pra tomar a presidência do vagabundo comunista d… https://t.co/oLFoXf4p4c",Twitter for iPhone,0,0,
68,Bebroned,2022-11-10 23:53:30+00:00,"@advogueimer @romayzinho @alexandre Sei lá né, o Ministério da Defesa é o mais forte do Bolsonaro de longe",Twitter for Android,0,0,Onde venda morangos
69,Rômulo O. de Farias,2022-11-10 23:53:29+00:00,@DaniMYGonzalez Gostaria de lembrar que o presidente é Bolsonaro até dia 31/12. Faz arminha que passa.,Twitter for iPhone,0,0,"Juiz de Fora, Brasil"
70,Gaúcho Patriota🇧🇷🇮🇱,2022-11-10 23:53:28+00:00,"Lembram do Jejum nacional convocado pelo presidente? Pois então, Bolsonaro sabia que nossa guerra tbem é espiritual… https://t.co/SUuK3D01fE",Twitter for Android,0,0,Brasil
71,maria de fátima soares leal,2022-11-10 23:53:27+00:00,"@Damadeferroofic E o Bolsonaro gastou o que tinha e o que ñ tinha, deixando um rombo de 400 bilhões é bolsonsristas nem estavam aí né?",Twitter for iPhone,0,0,"Governador Valadares, Brasil"
72,Lucas Bernardo 🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿,2022-11-10 23:53:27+00:00,@rafaelmuranga @arthurmoledoval Ué o Bolsonaro não perdeu pq eles votaram nulo ? Vcs não se decidem msm,Twitter for Android,0,0,
73,Chora não vou ligar,2022-11-10 23:53:27+00:00,Que paz que é o Bolsonaro calado né gente ?,Twitter for iPhone,0,0,
74,monica tegner,2022-11-10 23:53:26+00:00,@GugaNoblat O Bolsonaro e todo o povo esclarecido do MUNDO né !!!,Twitter for iPhone,0,0,
75,Izolete Bastos,2022-11-10 23:53:23+00:00,@MauricioCostaRS Gente o que é isso!!! O cara disse que o povo esta atacando e ameaçando de morte.Ditador e comunis… https://t.co/lsXiDicMnp,Twitter for Android,0,0,
76,Mauro Sampaio,2022-11-10 23:53:23+00:00,@GeorgMarques Os devotos da intervenção federal acampados em frente aos quartéis (tudo financiado por empresários “… https://t.co/CjOV0jKJDe,Twitter for iPhone,0,0,Brasília
77,silvia t.mendonca🇧🇷🇧🇷🇧🇷🇧🇷🇧 SDV,2022-11-10 23:53:22+00:00,"@LulaOficial   se a economia do Bolsonaro tava dando certo, com deflação,  .porq vc não segue, o ritmo para o BEM DA ECONOMIA E DO POVO??",Twitter for Android,1,0,sp
78,Janoninho + Lula13,2022-11-10 23:53:21+00:00,"O mercado foi tchutchuca com Bolsonaro colocando 33 milhões em estado de fome e 45 milhões na extrema pobreza, e qu… https://t.co/RHjEJ4vQ8j",Twitter for iPhone,10,2,Brasil
79,veronica iturbe,2022-11-10 23:53:21+00:00,Bolsonaro deveria devolver o presente da Carmen Lúcia que recebeu em 2019!  Acho que ela que está precisando!,Twitter for iPhone,0,0,"Varginha, Brasil"
80,Bruno Pantoja,2022-11-10 23:53:20+00:00,"Faltam 52 dias para o REVOGAÇO!!!
Consequências: vem a quebra do sigilo de 100 anos do futuro ex-presidente do Bras… https://t.co/CKdt25uV0a",Twitter for iPhone,0,0,"Recife, Brasil"
81,valdei valdo109,2022-11-10 23:53:20+00:00,@kimpaim @LulaOficial é porque Bolsonaro não é bandido igual vc ladrão,Twitter for Android,0,0,
82,Ellie ☭,2022-11-10 23:53:19+00:00,"orofino parece ""orochinho"" só que falado pelo bolsonaro https://t.co/E9FrAgO3gb",Twitter for Android,0,0,
83,matheus,2022-11-10 23:53:18+00:00,a paralisia do sono do bolsonaro é assim https://t.co/rPr4lL8I97,Twitter for iPhone,0,0,"Cariacica, Brasil"
84,Cristiane,2022-11-10 23:53:18+00:00,@norte_direita @Andreats73 @CamargoDireita Soube de caso no Ceará que quem apoiava Bolsonaro foi ameaçado de morte se não se calasse.,Twitter for iPhone,0,0,"Brasília, Brasil"
85,Luis,2022-11-10 23:53:17+00:00,@eduardomoreira Esse era o time de 'técnicos' do Bolsonaro. Patético.,Twitter Web App,0,0,
86,🙏,2022-11-10 23:53:16+00:00,"Depois que o Bolsonaro entrou, tudo aumentou🤷 Ficou impossível fazer uma compra descente, salário não acompanha 😢 a… https://t.co/tOvxtkjTRd",Twitter for Android,0,0,
87,Daniel Pantoja,2022-11-10 23:53:16+00:00,@profpaulamarisa Isso o bolsonaro ainda ser o Presidente! Mas culpa é do Lula! Qual lógica!,Twitter for Android,0,0,Daniel Santos Pantoja
88,Carcaras do Poder - Academia MBL,2022-11-10 23:53:16+00:00,"Vamos testar seus conhecimentos! 📚
Quais destes presidentes não possui compromisso com a responsabilidade fiscal?… https://t.co/tKTtteo5VY",Twitter Web App,1,0,
89,Kenobi 🇧🇷🛡🏁,2022-11-10 23:53:15+00:00,"@mattayahuMATEUS @GuilhermeBoulos Cobra do bolsonaro, ele q gastou a rodo tentando se reeleger e embora esteja recl… https://t.co/Rp3mnQVmkU",Twitter for Android,0,0,Brasil
90,Fábia Regina🏳️‍🌈💉#ForaBolsonaro,2022-11-10 23:53:15+00:00,@Jucimar72982927 @vanessa_ceo @MsMoveis1 @magalhesld3 @GeneralMourao Vcs vem sempre com esse papo de boom de commod… https://t.co/WzxHbISTCz,Twitter for Android,0,0,"Curitiba, Brasil"
91,Kellysson AB,2022-11-10 23:53:14+00:00,"Um dos principais nomes da bancada evangélica no Congresso, o deputado Cezinha de Madureira (PSD-SP), aliado do pre… https://t.co/JWBwpc3w9o",Twitter Web App,0,0,Campina Grande - PB / Brasil
92,CASAL... Feliz.. Fel,2022-11-10 23:53:14+00:00,@ThiagoResiste Não use a rede pra falar mentira! O relatório alerta para a possibilidade de fraude e isso temos cer… https://t.co/hood5qLNHr,Twitter Web App,0,0,
93,F Torres,2022-11-10 23:53:13+00:00,"Tudo que Lula constriu em 8 anos, Bozo e şeus parceiros destruiram com o golpe contra Dilma e com os 4 anos do Bols… https://t.co/uOmWuATN1Z",Twitter for Android,0,0,
94,Mauro Sampaio,2022-11-10 23:53:13+00:00,@aeciodepapelao Os devotos da intervenção federal acampados em frente aos quartéis (tudo financiado por empresários… https://t.co/io60MbYk67,Twitter for iPhone,0,0,Brasília
95,Erick Caldas,2022-11-10 23:53:13+00:00,@PedroRonchi2 Mas se fosse o Bolsonaro o discurso não seria esse né!,Twitter for Android,0,0,"Rio de Janeiro, Brasil"
96,Gabriel🇧🇷🇮🇱🇱🇷,2022-11-10 23:53:12+00:00,@CamargoDireita Vou enfrentar esse deserto junto com Bolsonaro até o fim 🇧🇷🙏,Twitter for Android,0,0,
97,Katia CONTA RESERVA,2022-11-10 23:53:12+00:00,"@CamargoDireita Meu maior sonho,que haja REPOSICAO DA LEI E DA ORDEM e todos esses ordinários que zombaram do BOLSO… https://t.co/eu3zkotlAa",Twitter for Android,0,0,"São Paulo, Brasil"
98,━ 選 手Ofwgktay.,2022-11-10 23:53:11+00:00,"@guilherme_adao @roderix1966 Culpar bolsonaro por isso é o nível extremo de burrice, analisa o cenário macro, caso saiba é claro.",Twitter for Android,0,0,Ohio
99,Jefferson,2022-11-10 23:53:10+00:00,@henriolliveira_ Será que é o PT mesmo? Ou vice acha que ninguém entende da tal transição é os resquícios deixados… https://t.co/ASOvDMBlAU,Twitter for Android,0,0,
100,C.J.Tavares🇧🇷,2022-11-10 23:53:09+00:00,"@eduardomoreira Daqui a pouco aparece aquelas agências de risco criticando os nomes da equipe de transição,mas pass… https://t.co/2w5sDKKxbo",Twitter for Android,1,0,"Pernambuco, Brasil"
101,Déia Queiroz,2022-11-10 23:53:07+00:00,@jairmearrependi Nem se Deus enviar as 7 pragas do Egito esse povo vai entender que BOLSONARO PERDEU porque DEUS nã… https://t.co/HN3cUDfwM6,Twitter for iPhone,0,0,"Rio de Janeiro, Brasil"
102,Iara Berenice,2022-11-10 23:53:06+00:00,"@GeneralMourao Vice presidente,  vc quer dizer: os meios foram o abuso do uso da máquina pública em benefício da re… https://t.co/O1AOJWvFqk",Twitter for Android,0,0,
103,Mands 🗣️,2022-11-10 23:53:06+00:00,@RochaJonailson @geraldoalckmin @LulaOficial Onde vc tava quando o dolar tava mais alto e a inflação arrombando o B… https://t.co/cu80ohlT6u,Twitter for iPhone,0,0,
104,Valdir Sousa Cardoso,2022-11-10 23:53:05+00:00,@caioblinder TODOS BOLSONARISTAS são FALSOS CRISTÃOS FINGIDOS e NAZISTAS e RACISTAS e LADRÕES do DINHEIRO do POVÃO… https://t.co/JtzLmKbl87,Twitter for Android,1,0,Viçosa-Minas Gerais
105,Angélica PETISTA filiada! BRASIL é de TODES❣️🦑⭐❤️,2022-11-10 23:53:02+00:00,"URGENTE:
CAMARADAS boraaa denunciar está conta que diz ser PERFIL FICTÍCIO,  mas uma o @lulinhaofc . O mesmo já dei… https://t.co/A3G4EDxl1K",Twitter for Android,2,0,
106,Isabel C. Paizan,2022-11-10 23:53:02+00:00,@claudioedantas Parabéns aos que demonizaram Bolsonaro e Paulo Guedes!!!👏👏👏,Twitter for Android,0,0,
107,LELEO 👑7️⃣,2022-11-10 23:53:01+00:00,"@Camilalippe2 @favelacaiunofa1 Enquanto o tráfico existi vai ter operação, pode sai Bolsonaro entra Lula quem for, smp vai ter.",Twitter for Android,0,0,
108,Marcos,2022-11-10 23:53:01+00:00,"@FredD1tempo @deccache Eu tô falando do Bolsonaro aqui, Fred? Eu nunca nem votei nem apoiei o governo Bolsonaro, ma… https://t.co/ivdMLR7FSl",Twitter for iPhone,0,0,
109,theus,2022-11-10 23:53:00+00:00,@ameiatedemais o bolsonaro com a manopla do thanos e essa camisa q parece de um gp evangelico,Twitter for Android,0,0,"São Paulo, Brasil"
110,Ranilde Filhusi,2022-11-10 23:52:58+00:00,"@joicehasselmann Vc viu que um casal foi brutalmente atacado por apoiar Bolsonaro, vão fechar os olhos pra isso ??..",Twitter for Android,0,0,
111,Vilma Cardoso,2022-11-10 23:52:58+00:00,"@simonetebetbr É outra , se vendeu pro sistema, vc foi na comunidade do Rio de Janeiro, já viu o que aconteceu com… https://t.co/fFNGvn7sf7",Twitter for iPhone,0,0,
112,Eric Manente,2022-11-10 23:52:58+00:00,"Com a eleição de Lula apareceram diversos novos críticos de Política, que a cada erro cometido pelo PT é uma crític… https://t.co/7BUrI0BMJP",Twitter for Android,0,0,
113,Solitário Pensador,2022-11-10 23:52:57+00:00,@euluanteles @OGloboPolitica Aras é agente de Bolsonaro e quer garantir o Bolsolão pra fazer política contra o novo… https://t.co/AZugde7LuU,Twitter for iPhone,0,0,
114,Paulo Oliveira,2022-11-10 23:52:56+00:00,"@VlogdoLisboa Lisboa , vai pra casa. Desanimamos com Bolsonaro. 
O presidente desse país é o Alexandre de Morais. Fato.",Twitter for Android,0,0,
115,lena,2022-11-10 23:52:56+00:00,@GugaNoblat Esse precisa de Bolsonaro para aparecer,Twitter for iPhone,0,0,
116,Uno Pedreira,2022-11-10 23:52:54+00:00,"@AndreJanonesAdv AUXÍLIO 600
E QUEBRA DO SIGILO DO CARTÃO CORPORATIVO DO BOLSONARO",Twitter for Android,0,0,
117,ABolliger,2022-11-10 23:52:54+00:00,@joicehasselmann Vc foi eleita pelo Bolsonaro e agora tchau,Twitter for iPhone,0,0,
118,3 VEZES LULA🚩🇧🇷,2022-11-10 23:52:54+00:00,@SntL6_ @LulaOficial Conte-me mais sobre as alianças que o Bolsonaro fez,Twitter for Android,0,0,
119,Maira Macedo🇧🇷🇧🇷🇧🇷🇧🇷,2022-11-10 23:52:53+00:00,@CamargoDireita Nosso Presidente Bolsonaro deu literalmente o sangue pela Pátria. Realmente suportou o insuportável… https://t.co/d6Dx5i6Bnb,Twitter for Android,0,0,
120,Thiago,2022-11-10 23:52:51+00:00,"@gleisi Ah mas o Bolsonaro… 

Quando comparavam com o Lula não gostavam né? Hahha",Twitter for iPhone,0,0,
121,David Freire Vieira🇧🇷,2022-11-10 23:52:51+00:00,"@JhonnTl @renatajbarreto Então a economia no governo Bolsonaro não é da melhores também, advinha quem ainda é presidente.",Twitter for Android,0,0,"Mogi das Cruzes, Brasil"
122,Urubukowski,2022-11-10 23:52:50+00:00,"@kimpaim Não, o mercado está especulando, como sempre. Lula e equipe só assumem em 2023. Até lá, desespero e otimis… https://t.co/DQn5sjvzwb",Twitter Web App,0,0,
123,Gilson Nunes,2022-11-10 23:52:48+00:00,@joicehasselmann Pepa tem fascínio por Bolsonaro. https://t.co/7E3KIXWjla,Twitter Web App,0,0,
124,Rebeldia 🔥 #autodefesa #ContraOBolsonarismo!,2022-11-10 23:52:48+00:00,"DESAFIOS!

Os desafios da classe trabalhadora após derrotarmos Bolsonaro nas urnas: https://t.co/lZjgxWXmGU",Twitter Web App,0,0,Brasil
125,Lucas,2022-11-10 23:52:47+00:00,@gustavocanalhao @ducavendish @THIAGOSALOMAO cuidado pra não cair nessa hein? Vcs estavam bem quietos qdo o Bolsona… https://t.co/7pPFc7bmc5,Twitter for iPhone,0,0,
